SR_RETURNED_DATE_SK,SR_RETURN_TIME_SK,SR_ITEM_SK,SR_CUSTOMER_SK,SR_CDEMO_SK,SR_HDEMO_SK,SR_ADDR_SK,SR_STORE_SK,SR_REASON_SK,SR_TICKET_NUMBER,SR_RETURN_QUANTITY,SR_RETURN_AMT,SR_RETURN_TAX,SR_RETURN_AMT_INC_TAX,SR_FEE,SR_RETURN_SHIP_COST,SR_REFUNDED_CASH,SR_REVERSED_CHARGE,SR_STORE_CREDIT,SR_NET_LOSS
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,15670051385,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,20981414966,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16270051401,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,19883687825,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,6710960237,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7829142085,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,20381415038,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,57587.0,190379,72972026.0,1621266.0,1320.0,29500221.0,1579.0,26.0,17993844009,42.0,152.04,9.12,161.16,70.99,1023.12,83.62,34.21,34.21,1103.23
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,11892778557,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,15833687753,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,3581414699,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,19501869669,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16167778671,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,6479142049,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,23920050977,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,10870051257,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,19985960540,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16890505963,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,3738232885,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,6676869327,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,20892778613,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,20238233237,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,2408687395,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16651869593,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,8217778459,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16120051397,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7406414801,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,8060960273,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,6976869335,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16413233223,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,3970051073,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,10890505803,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,8415505737,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,11429142181,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,15540505927,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,6472323867,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,20156415065,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,20879142251,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12731414943,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,8395051191,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,11967778559,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7985960271,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,2579141945,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,6554142051,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,21397324007,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,21117778586,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12110960381,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,11456414909,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,19420051485,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,2913232863,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12676869487,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,15649596839,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,11933687649,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16017778667,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,6622323871,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7835960267,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,20313233228,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,8088233001,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7958687543,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,17088233241,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,2654141947,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,3588232881,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12008687651,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,11476869455,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,15724596841,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,10842778529,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7270051161,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,20858687708,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,2735960131,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,8108687547,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,20101869617,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7426869347,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,15349596831,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,11538233093,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,23933687339,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12417778571,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12751869489,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,23624189275,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,2490505579,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,2708687403,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7522323895,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16433687769,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,4004141983,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,15840505935,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,19890506006,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,21042778595,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12690505851,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16160960489,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,8517778467,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,19829142377,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,20183687789,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,3935960163,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12629142213,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12847324037,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7679142081,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,6601869325,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7992778453,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,20251869599,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,19951869635,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,15267778647,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,15656415021,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16781415051,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,20470051391,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12281414931,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,4195051079,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16788233233,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,4290505627,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,6492778413,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,3963232891,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,17047324149,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12349596751,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,15445051379,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,2647323765,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,19795051472,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12799596763,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16126869579,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7351869345,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16440505951,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,8299596643,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,15813233207,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,3056414685,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,8490505739,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,8095051183,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,11238233085,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,19945051454,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16092778669,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7249596615,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12206414929,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16140505943,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,4263232899,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,16856415053,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12513233119,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,12588233121,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,2810960133,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,11667778551,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,23756414633,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,15888233209,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7072323883,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7195051159,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,4065505621,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7276869343,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,2395051031,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,19870051463,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,3656414701,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,2476869215,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,21104142224,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,3417778331,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,19999596902,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,10808687619,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,7515505713,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,19440506031,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,17095051423,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,6690505691,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
2452414,49823.0,190379,42410888.0,782389.0,2229.0,16824469.0,700.0,2.0,20845051346,49.0,1993.81,19.93,2013.74,45.65,185.22,996.90,817.46,179.45,250.80
