CR_RETURNED_DATE_SK,CR_RETURNED_TIME_SK,CR_ITEM_SK,CR_REFUNDED_CUSTOMER_SK,CR_REFUNDED_CDEMO_SK,CR_REFUNDED_HDEMO_SK,CR_REFUNDED_ADDR_SK,CR_RETURNING_CUSTOMER_SK,CR_RETURNING_CDEMO_SK,CR_RETURNING_HDEMO_SK,CR_RETURNING_ADDR_SK,CR_CALL_CENTER_SK,CR_CATALOG_PAGE_SK,CR_SHIP_MODE_SK,CR_WAREHOUSE_SK,CR_REASON_SK,CR_ORDER_NUMBER,CR_RETURN_QUANTITY,CR_RETURN_AMOUNT,CR_RETURN_TAX,CR_RETURN_AMT_INC_TAX,CR_FEE,CR_RETURN_SHIP_COST,CR_REFUNDED_CASH,CR_REVERSED_CHARGE,CR_STORE_CREDIT,CR_NET_LOSS
2452323,9242,444597,34833427.0,825403.0,1026.0,41163049.0,58723604.0,816980.0,6098.0,47794863.0,47.0,25666.0,11.0,26.0,69.0,10776797136,16.0,442.40,8.84,451.24,57.11,136.16,429.12,0.39,12.89,202.11
2452323,9242,444597,34833427.0,825403.0,1026.0,41163049.0,58723604.0,816980.0,6098.0,47794863.0,47.0,25666.0,11.0,26.0,69.0,10767706228,16.0,442.40,8.84,451.24,57.11,136.16,429.12,0.39,12.89,202.11
2452323,63735,444597,89447334.0,1366297.0,1260.0,24224223.0,99998763.0,554226.0,208.0,1151437.0,35.0,25643.0,4.0,23.0,7.0,10843452613,74.0,1020.46,51.02,1071.48,25.11,647.50,20.40,270.01,730.05,723.63
2452323,30048,444597,,1723275.0,5606.0,,,347882.0,,,3.0,28264.0,,,,11015540764,,,,267.71,50.70,,127.36,,,
2452323,68709,444597,77894116.0,768317.0,6071.0,45951825.0,70428844.0,465796.0,1403.0,47843763.0,9.0,28528.0,10.0,30.0,60.0,10934783518,10.0,64.90,5.84,70.74,36.09,218.00,57.76,3.14,4.00,259.93
2452323,67517,444597,28089470.0,1397944.0,2418.0,12190892.0,20088620.0,1568185.0,5483.0,38206781.0,9.0,25508.0,15.0,13.0,18.0,11908641447,8.0,134.48,2.68,137.16,7.20,51.92,38.99,81.16,14.33,61.80
2452323,27244,444597,63570737.0,1814117.0,250.0,14882383.0,49450896.0,1599002.0,6539.0,42939676.0,37.0,25454.0,20.0,17.0,64.0,10718280865,13.0,180.83,9.04,189.87,88.80,57.46,106.68,61.54,12.61,155.30
2452323,11436,444597,50502971.0,418347.0,2523.0,29587499.0,82170483.0,1738624.0,4935.0,1395246.0,3.0,25701.0,6.0,24.0,20.0,11686124783,70.0,182.70,10.96,193.66,91.39,182.70,109.62,46.04,27.04,285.05
2452323,11436,444597,50502971.0,418347.0,2523.0,29587499.0,82170483.0,1738624.0,4935.0,1395246.0,3.0,25701.0,6.0,24.0,20.0,11677033875,70.0,182.70,10.96,193.66,91.39,182.70,109.62,46.04,27.04,285.05
2452323,49496,444597,38580128.0,1450098.0,515.0,39652085.0,43442010.0,50703.0,285.0,17095820.0,37.0,26015.0,12.0,14.0,14.0,10677636587,2.0,24.04,2.16,26.20,84.05,38.46,6.73,7.96,9.35,124.67
2452323,11436,444597,50502971.0,418347.0,2523.0,29587499.0,82170483.0,1738624.0,4935.0,1395246.0,3.0,25701.0,6.0,24.0,20.0,11681579329,70.0,182.70,10.96,193.66,91.39,182.70,109.62,46.04,27.04,285.05
2452323,56656,444597,88370869.0,382284.0,1346.0,49457561.0,38846871.0,20626.0,268.0,32865510.0,19.0,28810.0,10.0,2.0,39.0,11113037642,25.0,2493.25,174.52,2667.77,14.16,1246.50,324.12,108.45,2060.68,1435.18
2452323,26000,444597,85691886.0,390009.0,2532.0,13913455.0,41631701.0,1591610.0,6989.0,15318815.0,60.0,33620.0,19.0,5.0,29.0,12766358769,20.0,730.20,21.90,752.10,67.71,554.80,182.55,443.59,104.06,644.41
2452323,17225,444597,55963567.0,1451157.0,6394.0,34821631.0,74810313.0,1525993.0,220.0,7682094.0,17.0,25470.0,2.0,29.0,73.0,11276069911,21.0,941.22,37.64,978.86,19.42,33.60,536.49,384.49,20.24,90.66
2452323,56656,444597,88370869.0,382284.0,1346.0,49457561.0,38846871.0,20626.0,268.0,32865510.0,19.0,28810.0,10.0,2.0,39.0,11117583096,25.0,2493.25,174.52,2667.77,14.16,1246.50,324.12,108.45,2060.68,1435.18
2452323,35118,444597,15688962.0,237275.0,788.0,23853101.0,69957692.0,1019674.0,6746.0,13374171.0,5.0,25552.0,20.0,15.0,62.0,11370477569,39.0,6039.93,483.19,6523.12,90.37,491.40,483.19,2111.56,3445.18,1064.96
2452323,30048,444597,,1723275.0,5606.0,,,347882.0,,,3.0,28264.0,,,,11010995310,,,,267.71,50.70,,127.36,,,
2452323,26277,444599,60966141.0,762549.0,4910.0,41670471.0,60966141.0,762549.0,1875.0,41670471.0,5.0,25740.0,1.0,11.0,46.0,11488676408,10.0,655.20,19.65,674.85,37.46,416.90,366.91,28.82,259.47,474.01
2452323,18851,444599,41172285.0,313151.0,6017.0,26126883.0,57344587.0,1037645.0,6227.0,15168409.0,59.0,26779.0,2.0,4.0,13.0,12335032222,19.0,2239.53,22.39,2261.92,47.69,1259.70,1881.20,146.91,211.42,1329.78
2452323,75367,444599,56787208.0,849317.0,5026.0,4514688.0,12810753.0,1569538.0,6563.0,19535941.0,51.0,25935.0,2.0,20.0,25.0,10635571975,64.0,1457.92,29.15,1487.07,10.39,1336.32,1428.76,0.87,28.29,1375.86
2452323,20599,444599,49967106.0,1695499.0,692.0,6211485.0,49967106.0,1695499.0,2620.0,6211485.0,25.0,25614.0,19.0,17.0,5.0,11876291456,6.0,47.22,0.47,47.69,85.50,217.32,0.00,33.05,14.17,303.29
2452323,29996,444599,40943110.0,1783380.0,897.0,13941967.0,12419765.0,47871.0,2445.0,18460219.0,21.0,29296.0,8.0,22.0,8.0,11651881993,1.0,55.54,0.00,55.54,60.11,24.68,14.99,17.03,23.52,84.79
2452323,26277,444599,60966141.0,762549.0,4910.0,41670471.0,60966141.0,762549.0,1875.0,41670471.0,5.0,25740.0,1.0,11.0,46.0,11484130954,10.0,655.20,19.65,674.85,37.46,416.90,366.91,28.82,259.47,474.01
2452323,18851,444599,41172285.0,313151.0,6017.0,26126883.0,57344587.0,1037645.0,6227.0,15168409.0,59.0,26779.0,2.0,4.0,13.0,12344123130,19.0,2239.53,22.39,2261.92,47.69,1259.70,1881.20,146.91,211.42,1329.78
2452323,4451,444599,48590426.0,1718506.0,4186.0,907019.0,49991382.0,1609321.0,3293.0,49824818.0,3.0,25462.0,7.0,29.0,6.0,10785351653,57.0,4758.93,380.71,5139.64,62.06,2811.81,2902.94,1113.59,742.40,3254.58
2452323,29996,444599,40943110.0,1783380.0,897.0,13941967.0,12419765.0,47871.0,2445.0,18460219.0,21.0,29296.0,8.0,22.0,8.0,11647336539,1.0,55.54,0.00,55.54,60.11,24.68,14.99,17.03,23.52,84.79
2452323,60547,444599,31061820.0,1462504.0,5941.0,30088578.0,12525684.0,941461.0,4965.0,17658869.0,53.0,25697.0,1.0,25.0,39.0,10454080889,20.0,340.20,13.60,353.80,62.61,98.80,119.07,201.22,19.91,175.01
2452323,29996,444599,40943110.0,1783380.0,897.0,13941967.0,12419765.0,47871.0,2445.0,18460219.0,21.0,29296.0,8.0,22.0,8.0,11642791085,1.0,55.54,0.00,55.54,60.11,24.68,14.99,17.03,23.52,84.79
2452323,18851,444599,41172285.0,313151.0,6017.0,26126883.0,57344587.0,1037645.0,6227.0,15168409.0,59.0,26779.0,2.0,4.0,13.0,12330486768,19.0,2239.53,22.39,2261.92,47.69,1259.70,1881.20,146.91,211.42,1329.78
2452323,24142,444599,43434762.0,93121.0,4727.0,2381486.0,37437043.0,865849.0,3131.0,33911613.0,49.0,29462.0,19.0,1.0,23.0,11769897676,44.0,3687.64,258.13,3945.77,51.03,2146.32,2249.46,100.67,1337.51,2455.48
2452323,59387,444599,32810953.0,1613909.0,5665.0,49373068.0,87678914.0,1010621.0,232.0,22346290.0,43.0,25976.0,10.0,28.0,64.0,10919830863,12.0,890.52,71.24,961.76,10.14,445.20,382.92,345.16,162.44,526.58
2452323,29203,444599,75443563.0,1647608.0,1253.0,3424498.0,42563523.0,1781991.0,130.0,42823869.0,59.0,29068.0,13.0,12.0,11.0,11061610272,23.0,280.37,14.01,294.38,50.89,76.36,266.35,7.01,7.01,141.26
2452323,67376,444599,62596225.0,350816.0,2207.0,21009151.0,75497700.0,1122520.0,145.0,13159370.0,17.0,26369.0,5.0,10.0,48.0,12228671153,12.0,53.40,1.06,54.46,65.44,7.56,0.53,19.56,33.31,74.06
2452323,24142,444599,43434762.0,93121.0,4727.0,2381486.0,37437043.0,865849.0,3131.0,33911613.0,49.0,29462.0,19.0,1.0,23.0,11783534038,44.0,3687.64,258.13,3945.77,51.03,2146.32,2249.46,100.67,1337.51,2455.48
2452323,28697,444599,79934231.0,1289592.0,3353.0,3926714.0,34498596.0,767727.0,1698.0,44007669.0,43.0,25997.0,9.0,10.0,68.0,10704441177,32.0,0.00,0.00,0.00,49.28,366.40,0.00,0.00,0.00,415.68
2452323,67376,444599,62596225.0,350816.0,2207.0,21009151.0,75497700.0,1122520.0,145.0,13159370.0,17.0,26369.0,5.0,10.0,48.0,12224125699,12.0,53.40,1.06,54.46,65.44,7.56,0.53,19.56,33.31,74.06
2452323,20599,444599,49967106.0,1695499.0,692.0,6211485.0,49967106.0,1695499.0,2620.0,6211485.0,25.0,25614.0,19.0,17.0,5.0,11880836910,6.0,47.22,0.47,47.69,85.50,217.32,0.00,33.05,14.17,303.29
2452323,60832,444599,86486263.0,12293.0,370.0,9385600.0,559374.0,1511682.0,1129.0,28691823.0,1.0,26446.0,18.0,22.0,74.0,11523935363,41.0,3619.89,144.79,3764.68,46.76,446.90,2171.93,101.35,1346.61,638.45
2452323,18851,444599,41172285.0,313151.0,6017.0,26126883.0,57344587.0,1037645.0,6227.0,15168409.0,59.0,26779.0,2.0,4.0,13.0,12339577676,19.0,2239.53,22.39,2261.92,47.69,1259.70,1881.20,146.91,211.42,1329.78
2452323,67376,444599,62596225.0,350816.0,2207.0,21009151.0,75497700.0,1122520.0,145.0,13159370.0,17.0,26369.0,5.0,10.0,48.0,12233216607,12.0,53.40,1.06,54.46,65.44,7.56,0.53,19.56,33.31,74.06
2452323,4451,444599,48590426.0,1718506.0,4186.0,907019.0,49991382.0,1609321.0,3293.0,49824818.0,3.0,25462.0,7.0,29.0,6.0,10780806199,57.0,4758.93,380.71,5139.64,62.06,2811.81,2902.94,1113.59,742.40,3254.58
2452323,24142,444599,43434762.0,93121.0,4727.0,2381486.0,37437043.0,865849.0,3131.0,33911613.0,49.0,29462.0,19.0,1.0,23.0,11778988584,44.0,3687.64,258.13,3945.77,51.03,2146.32,2249.46,100.67,1337.51,2455.48
2452323,40239,444599,28995230.0,460630.0,2383.0,44566183.0,36026480.0,581141.0,5975.0,39984409.0,11.0,25671.0,11.0,15.0,51.0,10691443963,17.0,2106.64,168.53,2275.17,40.06,114.75,1664.24,274.28,168.12,323.34
2452323,55898,444599,70016187.0,394216.0,5045.0,1211074.0,74488585.0,944752.0,1384.0,46698816.0,11.0,25984.0,19.0,1.0,45.0,10655280611,5.0,89.60,0.89,90.49,47.75,16.25,66.30,16.77,6.53,64.89
2452323,67376,444599,62596225.0,350816.0,2207.0,21009151.0,75497700.0,1122520.0,145.0,13159370.0,17.0,26369.0,5.0,10.0,48.0,12237762061,12.0,53.40,1.06,54.46,65.44,7.56,0.53,19.56,33.31,74.06
2452323,59387,444599,32810953.0,1613909.0,5665.0,49373068.0,87678914.0,1010621.0,232.0,22346290.0,43.0,25976.0,10.0,28.0,64.0,10924376317,12.0,890.52,71.24,961.76,10.14,445.20,382.92,345.16,162.44,526.58
2452323,20599,444599,49967106.0,1695499.0,692.0,6211485.0,49967106.0,1695499.0,2620.0,6211485.0,25.0,25614.0,19.0,17.0,5.0,11885382364,6.0,47.22,0.47,47.69,85.50,217.32,0.00,33.05,14.17,303.29
2452323,20599,444599,49967106.0,1695499.0,692.0,6211485.0,49967106.0,1695499.0,2620.0,6211485.0,25.0,25614.0,19.0,17.0,5.0,11889927818,6.0,47.22,0.47,47.69,85.50,217.32,0.00,33.05,14.17,303.29
2452323,24142,444599,43434762.0,93121.0,4727.0,2381486.0,37437043.0,865849.0,3131.0,33911613.0,49.0,29462.0,19.0,1.0,23.0,11774443130,44.0,3687.64,258.13,3945.77,51.03,2146.32,2249.46,100.67,1337.51,2455.48
2452323,60832,444599,86486263.0,12293.0,370.0,9385600.0,559374.0,1511682.0,1129.0,28691823.0,1.0,26446.0,18.0,22.0,74.0,11519389909,41.0,3619.89,144.79,3764.68,46.76,446.90,2171.93,101.35,1346.61,638.45
2452323,29203,444599,75443563.0,1647608.0,1253.0,3424498.0,42563523.0,1781991.0,130.0,42823869.0,59.0,29068.0,13.0,12.0,11.0,11057064818,23.0,280.37,14.01,294.38,50.89,76.36,266.35,7.01,7.01,141.26
2452323,38354,444600,61112565.0,541214.0,6663.0,37016112.0,37335969.0,731222.0,2660.0,19142098.0,7.0,33430.0,12.0,20.0,60.0,12934971974,49.0,233.24,16.32,249.56,86.46,421.89,121.28,73.89,38.07,524.67
2452323,17014,444601,93759032.0,219359.0,6886.0,35380813.0,93759032.0,219359.0,456.0,35380813.0,41.0,28987.0,1.0,29.0,32.0,11136152586,1.0,31.95,0.00,31.95,95.25,11.41,7.34,18.70,5.91,106.66
2452323,7488,444601,41904847.0,340123.0,3399.0,33603475.0,5335836.0,813809.0,1818.0,6639427.0,43.0,25534.0,1.0,20.0,19.0,11960979908,62.0,2926.40,0.00,2926.40,96.53,1804.82,1668.04,805.35,453.01,1901.35
2452323,35662,444601,54605441.0,1090249.0,1010.0,14297818.0,44753419.0,206187.0,6488.0,28898556.0,33.0,28882.0,19.0,22.0,13.0,11089013378,80.0,768.80,61.50,830.30,51.41,1105.60,299.83,112.55,356.42,1218.51
2452323,57780,444601,4728116.0,924789.0,3862.0,8615382.0,30613659.0,1817595.0,4468.0,23074094.0,47.0,26204.0,13.0,19.0,62.0,11110148719,14.0,41.72,1.25,42.97,43.19,75.04,0.83,33.93,6.96,119.48
2452323,35662,444601,54605441.0,1090249.0,1010.0,14297818.0,44753419.0,206187.0,6488.0,28898556.0,33.0,28882.0,19.0,22.0,13.0,11093558832,80.0,768.80,61.50,830.30,51.41,1105.60,299.83,112.55,356.42,1218.51
2452323,73734,444601,66582464.0,1393174.0,1484.0,28306947.0,86261924.0,1510366.0,6712.0,28039505.0,13.0,26729.0,10.0,6.0,4.0,11609065983,25.0,639.50,6.39,645.89,55.47,175.75,121.50,378.14,139.86,237.61
2452323,17014,444601,93759032.0,219359.0,6886.0,35380813.0,93759032.0,219359.0,456.0,35380813.0,41.0,28987.0,1.0,29.0,32.0,11140698040,1.0,31.95,0.00,31.95,95.25,11.41,7.34,18.70,5.91,106.66
2452323,17014,444601,93759032.0,219359.0,6886.0,35380813.0,93759032.0,219359.0,456.0,35380813.0,41.0,28987.0,1.0,29.0,32.0,11145243494,1.0,31.95,0.00,31.95,95.25,11.41,7.34,18.70,5.91,106.66
2452323,76081,444601,80769796.0,114669.0,3189.0,18112862.0,50048839.0,863163.0,1370.0,43340730.0,35.0,25825.0,11.0,21.0,18.0,12314259834,11.0,795.74,39.78,835.52,48.01,457.38,214.84,517.00,63.90,545.17
2452323,65517,444601,80208687.0,682544.0,6001.0,21415858.0,20209891.0,1160392.0,3730.0,10999868.0,39.0,25672.0,15.0,23.0,36.0,12227859547,21.0,1631.07,65.24,1696.31,2.98,588.84,521.94,499.10,610.03,657.06
2452323,10634,444601,65456536.0,1409730.0,971.0,5637365.0,62888887.0,201978.0,2434.0,29848490.0,51.0,25725.0,11.0,10.0,26.0,10764670163,44.0,11.88,0.11,11.99,65.96,95.04,6.41,4.21,1.26,161.11
2452323,10634,444601,65456536.0,1409730.0,971.0,5637365.0,62888887.0,201978.0,2434.0,29848490.0,51.0,25725.0,11.0,10.0,26.0,10760124709,44.0,11.88,0.11,11.99,65.96,95.04,6.41,4.21,1.26,161.11
2452323,7488,444601,41904847.0,340123.0,3399.0,33603475.0,5335836.0,813809.0,1818.0,6639427.0,43.0,25534.0,1.0,20.0,19.0,11956434454,62.0,2926.40,0.00,2926.40,96.53,1804.82,1668.04,805.35,453.01,1901.35
2452323,32166,444601,39651170.0,1764437.0,4904.0,32842524.0,22266047.0,307146.0,1617.0,7575735.0,37.0,25860.0,15.0,13.0,9.0,12139744203,42.0,1900.92,19.00,1919.92,79.88,389.76,1216.58,280.57,403.77,488.64
2452323,49225,444601,,,2425.0,34490323.0,82941545.0,,3332.0,37451016.0,,25645.0,,,,11455931413,2.0,,1.40,,,,14.25,,,51.11
2452323,76081,444601,80769796.0,114669.0,3189.0,18112862.0,50048839.0,863163.0,1370.0,43340730.0,35.0,25825.0,11.0,21.0,18.0,12323350742,11.0,795.74,39.78,835.52,48.01,457.38,214.84,517.00,63.90,545.17
2452323,65517,444601,80208687.0,682544.0,6001.0,21415858.0,20209891.0,1160392.0,3730.0,10999868.0,39.0,25672.0,15.0,23.0,36.0,12232405001,21.0,1631.07,65.24,1696.31,2.98,588.84,521.94,499.10,610.03,657.06
2452323,30810,444601,73768161.0,871666.0,2371.0,105876.0,83657426.0,1695085.0,4952.0,31507172.0,47.0,26334.0,12.0,9.0,69.0,10537629629,8.0,2013.52,80.54,2094.06,55.75,738.24,1208.11,467.13,338.28,874.53
2452323,32166,444601,39651170.0,1764437.0,4904.0,32842524.0,22266047.0,307146.0,1617.0,7575735.0,37.0,25860.0,15.0,13.0,9.0,12144289657,42.0,1900.92,19.00,1919.92,79.88,389.76,1216.58,280.57,403.77,488.64
2452323,73734,444601,66582464.0,1393174.0,1484.0,28306947.0,86261924.0,1510366.0,6712.0,28039505.0,13.0,26729.0,10.0,6.0,4.0,11618156891,25.0,639.50,6.39,645.89,55.47,175.75,121.50,378.14,139.86,237.61
2452323,75793,444601,57067706.0,181940.0,4527.0,28754314.0,95825093.0,1488699.0,182.0,37626065.0,18.0,33388.0,1.0,4.0,49.0,12769342671,12.0,2037.12,61.11,2098.23,29.96,977.76,0.00,1283.38,753.74,1068.83
2452323,45119,444601,88306863.0,690941.0,7019.0,35593050.0,39737311.0,647418.0,3901.0,24069537.0,51.0,25205.0,12.0,28.0,14.0,10401072965,14.0,1791.30,17.91,1809.21,67.13,995.12,1540.51,140.44,110.35,1080.16
2452323,73734,444601,66582464.0,1393174.0,1484.0,28306947.0,86261924.0,1510366.0,6712.0,28039505.0,13.0,26729.0,10.0,6.0,4.0,11613611437,25.0,639.50,6.39,645.89,55.47,175.75,121.50,378.14,139.86,237.61
2452323,31302,444601,3620443.0,163881.0,4472.0,4443910.0,37468826.0,1765871.0,5575.0,20474079.0,57.0,33709.0,4.0,28.0,27.0,12810215346,11.0,61.38,4.29,65.67,64.48,235.51,58.31,1.81,1.26,304.28
2452323,32166,444601,39651170.0,1764437.0,4904.0,32842524.0,22266047.0,307146.0,1617.0,7575735.0,37.0,25860.0,15.0,13.0,9.0,12148835111,42.0,1900.92,19.00,1919.92,79.88,389.76,1216.58,280.57,403.77,488.64
2452323,7488,444601,41904847.0,340123.0,3399.0,33603475.0,5335836.0,813809.0,1818.0,6639427.0,43.0,25534.0,1.0,20.0,19.0,11951889000,62.0,2926.40,0.00,2926.40,96.53,1804.82,1668.04,805.35,453.01,1901.35
2452323,7488,444601,41904847.0,340123.0,3399.0,33603475.0,5335836.0,813809.0,1818.0,6639427.0,43.0,25534.0,1.0,20.0,19.0,11947343546,62.0,2926.40,0.00,2926.40,96.53,1804.82,1668.04,805.35,453.01,1901.35
2452323,57780,444601,4728116.0,924789.0,3862.0,8615382.0,30613659.0,1817595.0,4468.0,23074094.0,47.0,26204.0,13.0,19.0,62.0,11101057811,14.0,41.72,1.25,42.97,43.19,75.04,0.83,33.93,6.96,119.48
2452323,57780,444601,4728116.0,924789.0,3862.0,8615382.0,30613659.0,1817595.0,4468.0,23074094.0,47.0,26204.0,13.0,19.0,62.0,11105603265,14.0,41.72,1.25,42.97,43.19,75.04,0.83,33.93,6.96,119.48
2452323,35662,444601,54605441.0,1090249.0,1010.0,14297818.0,44753419.0,206187.0,6488.0,28898556.0,33.0,28882.0,19.0,22.0,13.0,11098104286,80.0,768.80,61.50,830.30,51.41,1105.60,299.83,112.55,356.42,1218.51
2452323,76081,444601,80769796.0,114669.0,3189.0,18112862.0,50048839.0,863163.0,1370.0,43340730.0,35.0,25825.0,11.0,21.0,18.0,12327896196,11.0,795.74,39.78,835.52,48.01,457.38,214.84,517.00,63.90,545.17
2452323,76081,444601,80769796.0,114669.0,3189.0,18112862.0,50048839.0,863163.0,1370.0,43340730.0,35.0,25825.0,11.0,21.0,18.0,12318805288,11.0,795.74,39.78,835.52,48.01,457.38,214.84,517.00,63.90,545.17
2452323,32166,444601,39651170.0,1764437.0,4904.0,32842524.0,22266047.0,307146.0,1617.0,7575735.0,37.0,25860.0,15.0,13.0,9.0,12153380565,42.0,1900.92,19.00,1919.92,79.88,389.76,1216.58,280.57,403.77,488.64
2452323,49225,444601,,,2425.0,34490323.0,82941545.0,,3332.0,37451016.0,,25645.0,,,,11451385959,2.0,,1.40,,,,14.25,,,51.11
2452323,65517,444601,80208687.0,682544.0,6001.0,21415858.0,20209891.0,1160392.0,3730.0,10999868.0,39.0,25672.0,15.0,23.0,36.0,12236950455,21.0,1631.07,65.24,1696.31,2.98,588.84,521.94,499.10,610.03,657.06
2452323,49225,444601,,,2425.0,34490323.0,82941545.0,,3332.0,37451016.0,,25645.0,,,,11446840505,2.0,,1.40,,,,14.25,,,51.11
2452323,10634,444601,65456536.0,1409730.0,971.0,5637365.0,62888887.0,201978.0,2434.0,29848490.0,51.0,25725.0,11.0,10.0,26.0,10755579255,44.0,11.88,0.11,11.99,65.96,95.04,6.41,4.21,1.26,161.11
2452323,15923,444603,26473890.0,391660.0,983.0,1918306.0,26473890.0,391660.0,259.0,1918306.0,49.0,25747.0,1.0,8.0,15.0,11233592506,24.0,1500.96,120.07,1621.03,18.08,500.16,1365.87,132.38,2.71,638.31
2452323,76266,444603,28955470.0,745382.0,2141.0,42923700.0,44265018.0,930754.0,3686.0,49988265.0,41.0,26431.0,15.0,27.0,66.0,12112594589,2.0,7.82,0.31,8.13,73.87,0.40,3.75,1.26,2.81,74.58
2452323,40562,444603,97869731.0,1700851.0,2724.0,3746197.0,43049616.0,531850.0,4636.0,7397775.0,37.0,26596.0,19.0,28.0,17.0,11763362482,70.0,1074.50,96.70,1171.20,37.39,2388.40,956.30,78.01,40.19,2522.49
2452323,72774,444603,89630594.0,1698771.0,2948.0,13005078.0,80110314.0,288154.0,7038.0,44659522.0,11.0,28814.0,1.0,5.0,64.0,11088432726,6.0,151.32,3.02,154.34,41.90,8.52,90.79,51.45,9.08,53.44
2452323,70970,444603,25501312.0,1900429.0,3993.0,28477957.0,85819530.0,989537.0,3498.0,40076212.0,53.0,25783.0,15.0,9.0,70.0,11947743671,63.0,784.98,31.39,816.37,87.94,353.43,416.03,368.95,0.00,472.76
2452323,5810,444603,40341997.0,477332.0,667.0,36252802.0,47204236.0,530533.0,7072.0,33895258.0,27.0,26191.0,15.0,21.0,75.0,10648823096,30.0,1056.60,0.00,1056.60,93.63,379.50,253.58,746.80,56.22,473.13
2452323,44723,444603,89953781.0,328732.0,1283.0,35695434.0,85294072.0,1908284.0,6936.0,14391188.0,43.0,25452.0,11.0,13.0,70.0,11890051427,1.0,6.86,0.00,6.86,46.75,2.53,6.17,0.51,0.18,49.28
2452323,66113,444603,86572675.0,28711.0,2794.0,13218477.0,92014608.0,1877309.0,4055.0,8963601.0,15.0,25597.0,13.0,9.0,25.0,11854345191,71.0,2652.56,26.52,2679.08,35.54,4213.14,583.56,848.29,1220.71,4275.20
2452323,71656,444603,53600995.0,218414.0,3033.0,13605605.0,93208696.0,841243.0,1796.0,9439634.0,25.0,25570.0,18.0,30.0,22.0,11605079010,71.0,2559.55,127.97,2687.52,77.81,2362.17,1484.53,236.50,838.52,2567.95
2452323,19003,444603,67644928.0,370414.0,5053.0,16996139.0,36155010.0,411459.0,7175.0,26188491.0,9.0,26135.0,12.0,8.0,49.0,10791392578,70.0,6999.30,349.96,7349.26,10.87,4307.10,839.91,5728.23,431.16,4667.93
2452323,38023,444603,67889265.0,,2476.0,20316905.0,32303413.0,1013737.0,,,51.0,25541.0,,,,11218338408,,,81.94,,,254.10,,15.66,,
2452323,11362,444603,9899166.0,1682251.0,4536.0,47562821.0,62595654.0,1396362.0,4738.0,20915161.0,25.0,26174.0,10.0,23.0,1.0,11170803297,1.0,19.37,1.16,20.53,14.32,3.69,12.00,1.62,5.75,19.17
2452323,44723,444603,89953781.0,328732.0,1283.0,35695434.0,85294072.0,1908284.0,6936.0,14391188.0,43.0,25452.0,11.0,13.0,70.0,11880960519,1.0,6.86,0.00,6.86,46.75,2.53,6.17,0.51,0.18,49.28
2452323,15923,444603,26473890.0,391660.0,983.0,1918306.0,26473890.0,391660.0,259.0,1918306.0,49.0,25747.0,1.0,8.0,15.0,11238137960,24.0,1500.96,120.07,1621.03,18.08,500.16,1365.87,132.38,2.71,638.31
2452323,72774,444603,89630594.0,1698771.0,2948.0,13005078.0,80110314.0,288154.0,7038.0,44659522.0,11.0,28814.0,1.0,5.0,64.0,11083887272,6.0,151.32,3.02,154.34,41.90,8.52,90.79,51.45,9.08,53.44
2452323,44723,444603,89953781.0,328732.0,1283.0,35695434.0,85294072.0,1908284.0,6936.0,14391188.0,43.0,25452.0,11.0,13.0,70.0,11885505973,1.0,6.86,0.00,6.86,46.75,2.53,6.17,0.51,0.18,49.28
2452323,66113,444603,86572675.0,28711.0,2794.0,13218477.0,92014608.0,1877309.0,4055.0,8963601.0,15.0,25597.0,13.0,9.0,25.0,11849799737,71.0,2652.56,26.52,2679.08,35.54,4213.14,583.56,848.29,1220.71,4275.20
2452323,76266,444603,28955470.0,745382.0,2141.0,42923700.0,44265018.0,930754.0,3686.0,49988265.0,41.0,26431.0,15.0,27.0,66.0,12103503681,2.0,7.82,0.31,8.13,73.87,0.40,3.75,1.26,2.81,74.58
2452323,66113,444603,86572675.0,28711.0,2794.0,13218477.0,92014608.0,1877309.0,4055.0,8963601.0,15.0,25597.0,13.0,9.0,25.0,11840708829,71.0,2652.56,26.52,2679.08,35.54,4213.14,583.56,848.29,1220.71,4275.20
2452323,27511,444603,44181453.0,1649248.0,6643.0,30583238.0,28992626.0,532537.0,7177.0,16539770.0,25.0,29114.0,16.0,26.0,54.0,11606556637,2.0,164.14,3.28,167.42,70.94,59.46,72.22,43.20,48.72,133.68
2452323,76266,444603,28955470.0,745382.0,2141.0,42923700.0,44265018.0,930754.0,3686.0,49988265.0,41.0,26431.0,15.0,27.0,66.0,12117140043,2.0,7.82,0.31,8.13,73.87,0.40,3.75,1.26,2.81,74.58
2452323,9216,444603,5807190.0,752138.0,7133.0,26331281.0,22589387.0,1622863.0,4158.0,15226700.0,49.0,25845.0,19.0,24.0,16.0,11367917967,4.0,148.64,4.45,153.09,25.69,37.16,11.89,50.59,86.16,67.30
2452323,76085,444603,36700508.0,1870645.0,4782.0,22186119.0,24032809.0,1587490.0,3918.0,15444793.0,47.0,25827.0,11.0,19.0,49.0,11821942079,31.0,3796.88,37.96,3834.84,17.32,415.09,1063.12,328.05,2405.71,470.37
2452323,76085,444603,36700508.0,1870645.0,4782.0,22186119.0,24032809.0,1587490.0,3918.0,15444793.0,47.0,25827.0,11.0,19.0,49.0,11831032987,31.0,3796.88,37.96,3834.84,17.32,415.09,1063.12,328.05,2405.71,470.37
