carat,cut,color,clarity,depth,table,price,x,y,z
1.1,Very Good,F,VVS1,59.8,54.0,10701,6.74,6.77,4.04
1.3,Very Good,G,VS1,62.5,57.0,9837,6.92,6.96,4.34
1.51,Very Good,G,SI1,62.9,58.0,9841,7.25,7.28,4.57
1.7,Very Good,I,SI1,61.8,58.0,9845,7.55,7.66,4.7
1.51,Very Good,E,VS2,63.3,56.0,14482,7.3,7.26,4.61
1.72,Very Good,G,SI2,62.4,59.0,10697,7.63,7.67,4.77
1.01,Very Good,E,VVS1,61.6,58.0,10693,6.45,6.57,4.01
1.51,Very Good,F,VS1,58.9,60.0,14481,7.46,7.54,4.42
2.04,Very Good,I,SI2,62.5,52.0,14477,8.02,8.17,5.06
2.02,Very Good,G,SI2,63.3,59.0,13554,8.05,7.96,5.07
2.02,Very Good,G,SI2,63.3,57.0,9853,8.03,7.96,5.06
1.56,Very Good,I,VS1,62.7,58.0,9857,7.42,7.37,4.64
2.02,Very Good,G,SI2,63.2,54.0,13554,7.96,7.82,4.99
1.63,Very Good,E,VS2,61.8,58.0,13555,7.49,7.57,4.65
1.36,Very Good,D,SI1,59.5,61.0,9874,7.21,7.24,4.3
1.59,Very Good,D,SI2,59.9,59.0,10685,7.6,7.52,4.53
1.21,Very Good,G,VVS2,60.4,56.0,9878,6.96,6.91,4.19
1.5,Very Good,F,SI1,63.4,60.0,10684,7.2,7.27,4.59
1.57,Very Good,I,VS1,62.7,58.0,10682,7.41,7.43,4.65
1.24,Very Good,F,VS1,59.0,60.0,9885,7.0,7.07,4.15
2.02,Very Good,J,VS2,61.5,59.0,13564,8.06,8.13,4.98
1.6,Very Good,H,SI1,63.2,55.0,9946,7.46,7.41,4.7
1.5,Very Good,H,VS2,62.0,55.0,9706,7.26,7.37,4.57
1.04,Very Good,E,VVS2,62.8,58.0,9705,6.42,6.45,4.04
1.9,Very Good,J,SI1,59.2,58.0,9540,8.1,8.21,4.83
1.5,Very Good,E,SI2,62.1,59.0,9548,7.26,7.33,4.53
1.51,Very Good,E,VS1,63.2,58.0,14904,7.24,7.16,4.55
1.51,Very Good,G,VS1,62.9,58.0,13378,7.32,7.41,4.63
1.5,Very Good,G,VS1,62.4,57.0,13379,7.24,7.31,4.54
1.71,Very Good,H,VVS2,61.2,62.0,14893,7.59,7.65,4.66
1.55,Very Good,E,SI1,62.4,58.0,10851,7.36,7.42,4.61
1.51,Very Good,E,VS2,60.1,58.0,14889,7.51,7.57,4.53
1.49,Very Good,H,VS2,62.7,60.0,9552,7.24,7.31,4.56
1.52,Very Good,F,SI2,62.1,58.0,9552,7.26,7.34,4.53
1.63,Very Good,G,SI2,62.5,57.0,9556,7.54,7.57,4.72
1.55,Very Good,E,SI2,59.5,56.0,9557,7.56,7.59,4.51
1.13,Very Good,F,VVS2,59.6,59.0,9539,6.82,6.87,4.08
1.51,Very Good,F,SI1,59.4,57.0,10838,7.48,7.57,4.47
1.5,Very Good,H,SI1,58.8,63.0,9573,7.42,7.38,4.35
1.2,Very Good,F,VS1,58.7,59.0,9574,6.89,7.07,4.1
1.52,Very Good,I,VS1,62.2,63.0,9576,7.26,7.23,4.51
1.32,Very Good,F,IF,62.4,58.0,14842,6.97,7.01,4.36
1.5,Very Good,G,VVS1,63.3,58.0,14842,7.19,7.27,4.58
1.7,Very Good,J,VS2,62.9,58.0,9586,7.55,7.59,4.76
1.2,Very Good,F,VS1,62.9,57.0,9586,6.73,6.78,4.25
1.52,Very Good,J,VVS1,63.6,56.0,9593,7.26,7.33,4.64
1.02,Very Good,G,VVS2,62.7,58.0,9596,6.36,6.4,4.0
1.6,Very Good,I,VS1,58.6,58.0,10824,7.66,7.72,4.51
2.31,Very Good,J,VS2,59.7,60.0,14830,8.53,8.59,5.11
1.74,Very Good,I,SI1,58.7,60.0,10823,7.84,7.9,4.62
1.23,Very Good,F,VVS2,62.4,58.0,10835,6.74,6.89,4.26
1.53,Very Good,E,VS1,60.7,60.0,14931,7.38,7.52,4.52
1.5,Very Good,I,VS2,63.3,55.0,9533,7.3,7.26,4.61
1.2,Very Good,E,VS2,60.6,56.0,9529,6.85,6.87,4.16
1.5,Very Good,F,VS1,61.6,58.0,15022,7.35,7.43,4.55
2.05,Very Good,F,SI2,61.9,56.0,15017,8.13,8.18,5.05
1.21,Very Good,G,VVS2,60.4,56.0,9484,6.88,6.92,4.17
2.0,Very Good,J,SI2,60.9,54.0,10907,8.12,8.17,4.96
1.5,Very Good,G,VVS2,62.9,56.0,15013,7.22,7.32,4.57
1.51,Very Good,G,VS1,61.8,57.0,13348,7.31,7.42,4.55
1.56,Very Good,I,SI1,61.3,57.0,9494,7.48,7.54,4.6
1.01,Very Good,E,VVS1,63.1,57.0,10891,6.39,6.36,4.02
1.22,Very Good,E,VS2,59.5,60.0,9495,6.91,7.0,4.14
1.02,Very Good,E,VVS1,62.6,56.0,9498,6.35,6.5,4.02
1.51,Very Good,E,SI1,63.5,57.0,10891,7.28,7.23,4.61
1.63,Very Good,H,SI2,58.2,62.0,9504,7.77,7.72,4.51
1.61,Very Good,E,SI2,63.0,59.9,10891,7.42,7.45,4.68
1.51,Very Good,F,VS1,62.6,57.0,14976,7.25,7.29,4.55
1.2,Very Good,F,VVS2,62.9,59.0,10891,6.72,6.76,4.24
1.73,Very Good,J,VS2,60.9,59.0,9510,7.72,7.76,4.71
1.51,Very Good,I,VS1,63.1,53.0,9513,7.34,7.25,4.6
1.51,Very Good,E,SI2,63.4,59.0,9513,7.26,7.19,4.58
1.51,Very Good,E,SI2,63.1,58.0,9513,7.31,7.28,4.6
1.5,Very Good,G,SI1,62.2,58.0,9515,7.21,7.28,4.51
1.5,Very Good,I,VS1,62.7,59.0,9519,7.19,7.26,4.53
1.5,Very Good,H,SI1,61.6,57.0,9523,7.26,7.35,4.5
1.53,Very Good,H,IF,63.1,57.0,13369,7.34,7.25,4.6
1.51,Very Good,G,VVS2,62.7,57.0,14938,7.33,7.38,4.61
1.5,Very Good,I,VVS2,62.0,53.0,10873,7.3,7.34,4.54
1.5,Very Good,D,VS2,63.0,59.0,13372,7.24,7.3,4.58
1.41,Very Good,G,VVS1,61.2,55.0,14936,7.22,7.25,4.43
2.16,Very Good,H,SI2,62.3,60.0,14824,8.19,8.31,5.14
2.19,Very Good,I,SI1,62.6,58.0,14819,8.24,8.33,5.19
1.51,Very Good,H,VS2,63.5,60.0,10822,7.27,7.24,4.61
2.01,Very Good,E,SI2,61.2,58.0,14813,8.05,8.07,4.93
2.23,Very Good,J,VS2,61.0,58.0,14732,8.36,8.39,5.11
1.52,Very Good,I,SI1,62.0,58.0,9664,7.34,7.4,4.57
2.68,Very Good,I,I1,63.5,56.0,9665,8.81,8.77,5.58
2.01,Very Good,H,SI1,63.5,57.0,14725,7.96,7.88,5.03
1.01,Very Good,F,VVS1,62.8,60.0,9667,6.4,6.34,4.0
1.06,Very Good,E,VVS2,63.4,55.0,9680,6.46,6.51,4.11
1.07,Very Good,D,VS1,59.9,55.0,9681,6.69,6.71,4.01
2.16,Very Good,J,SI1,61.4,58.0,14715,8.29,8.31,5.1
2.02,Very Good,I,SI2,61.9,60.0,14715,8.12,8.06,5.01
2.01,Very Good,H,SI2,63.3,60.0,10772,7.84,7.77,4.94
1.34,Very Good,F,VS1,59.7,60.0,10771,7.17,7.2,4.29
1.51,Very Good,E,VS2,62.4,59.0,14709,7.26,7.36,4.56
1.62,Very Good,I,VS2,62.0,60.0,9683,7.5,7.57,4.67
2.09,Very Good,I,SI2,63.0,57.0,14704,8.09,8.13,5.11
1.7,Very Good,J,VS1,63.6,58.0,9683,7.52,7.54,4.79
1.52,Very Good,D,VS2,61.9,56.0,14698,7.31,7.35,4.54
1.45,Very Good,I,IF,60.6,61.0,9683,7.32,7.41,4.46
1.23,Very Good,F,VS1,59.1,58.0,9694,7.06,7.09,4.18
1.51,Very Good,H,SI1,62.1,59.0,9694,7.28,7.33,4.54
1.5,Very Good,F,SI1,62.6,60.0,10766,7.18,7.27,4.52
1.52,Very Good,D,VS2,63.4,59.0,14680,7.32,7.24,4.61
1.57,Very Good,D,SI2,62.9,61.0,9698,7.37,7.41,4.65
2.01,Very Good,I,SI1,61.7,60.0,13464,7.99,8.12,4.97
1.73,Very Good,I,SI1,61.2,60.0,10761,7.65,7.67,4.69
1.51,Very Good,F,VS1,59.6,63.0,14673,7.34,7.43,4.4
1.01,Very Good,E,VVS1,63.1,59.0,10760,6.34,6.31,3.99
1.51,Very Good,I,VS1,60.5,60.0,9704,7.42,7.46,4.5
1.51,Very Good,G,SI1,63.4,58.0,9664,7.19,7.3,4.59
1.22,Very Good,G,VVS2,59.3,58.0,9706,6.97,6.99,4.14
2.18,Very Good,I,SI2,61.4,59.5,14735,8.31,8.37,5.12
2.11,Very Good,I,SI1,62.4,53.0,14740,8.17,8.27,5.13
2.01,Very Good,J,VS1,61.2,60.0,14812,8.06,8.14,4.96
2.01,Very Good,I,SI1,62.8,60.0,14811,7.99,8.04,5.03
2.04,Very Good,H,SI2,60.8,58.0,14810,8.14,8.23,4.98
1.2,Very Good,G,VVS1,62.8,56.0,9609,6.73,6.75,4.23
2.33,Very Good,J,VS2,61.8,59.0,14801,8.41,8.56,5.24
1.5,Very Good,I,VS2,62.2,59.0,9611,7.34,7.3,4.55
2.02,Very Good,H,SI2,58.7,62.0,14795,8.23,8.2,4.82
2.01,Very Good,I,VS1,63.5,59.0,14792,8.03,7.93,5.07
1.5,Very Good,I,VVS2,64.0,54.0,9618,7.19,7.27,4.63
1.51,Very Good,D,SI2,59.7,58.0,9627,7.43,7.48,4.45
1.64,Very Good,H,SI2,60.7,59.0,9632,7.61,7.65,4.63
1.51,Very Good,I,VS1,61.8,63.0,9640,7.34,7.28,4.52
2.25,Very Good,H,SI2,61.2,63.0,14775,8.49,8.38,5.16
1.7,Very Good,J,VVS1,62.9,60.0,10808,7.56,7.61,4.77
1.01,Very Good,E,VVS2,63.4,56.0,9642,6.32,6.37,4.02
1.52,Very Good,H,SI1,60.9,59.0,9642,7.43,7.49,4.54
2.01,Very Good,H,SI2,62.7,60.0,14768,7.94,8.03,5.01
1.5,Very Good,G,SI1,61.5,59.0,9645,7.31,7.39,4.52
2.0,Very Good,E,SI2,63.4,60.0,14763,7.97,7.92,5.04
1.01,Very Good,F,IF,59.2,60.0,10800,6.48,6.59,3.87
1.01,Very Good,D,VVS2,63.0,56.0,10800,6.35,6.41,4.02
1.21,Very Good,F,VS1,61.1,61.0,9656,6.79,6.87,4.17
1.86,Very Good,J,VS2,62.5,55.0,10798,7.81,7.9,4.91
2.58,Very Good,D,SI2,58.9,63.0,14749,9.08,9.01,5.33
1.4,Very Good,F,VS2,60.0,58.0,10790,7.24,7.29,4.36
1.29,Very Good,E,VS1,61.8,57.0,10780,6.99,6.93,4.3
1.71,Very Good,H,VS2,62.6,59.0,13445,7.54,7.58,4.73
1.5,Very Good,H,SI1,60.7,63.0,9660,7.3,7.27,4.42
2.01,Very Good,J,VS2,63.2,55.0,13596,7.97,8.04,5.07
1.55,Very Good,G,VS1,60.8,60.0,14386,7.46,7.51,4.55
1.5,Very Good,G,VS1,60.2,58.0,13596,7.38,7.41,4.45
1.51,Very Good,G,VS1,59.5,59.0,14028,7.41,7.45,4.42
2.08,Very Good,J,VS2,60.6,61.0,13732,8.24,8.34,5.02
1.01,Very Good,D,VVS2,59.8,57.0,10499,6.49,6.58,3.91
1.54,Very Good,F,VS2,60.8,58.0,13735,7.43,7.56,4.56
1.01,Very Good,E,VVS1,63.2,54.0,10498,6.41,6.31,4.02
1.51,Very Good,H,VS2,62.8,58.0,10225,7.21,7.28,4.55
1.37,Very Good,G,VS1,58.3,60.0,10226,7.3,7.35,4.27
1.2,Very Good,G,IF,60.9,55.0,10497,6.9,6.93,4.21
1.6,Very Good,I,VS1,62.3,59.0,10238,7.46,7.51,4.66
2.13,Very Good,J,SI1,62.8,58.0,13996,8.13,8.17,5.12
1.69,Very Good,I,SI1,61.8,60.0,10497,7.58,7.61,4.69
1.7,Very Good,H,SI2,60.8,56.0,10255,7.67,7.72,4.68
1.63,Very Good,H,SI1,59.8,60.0,10216,7.64,7.68,4.58
1.04,Very Good,F,IF,63.0,55.0,10264,6.36,6.53,4.06
1.6,Very Good,I,VS2,60.0,60.0,10497,7.55,7.59,4.54
1.23,Very Good,F,VS1,60.8,58.0,10276,6.9,6.94,4.21
2.01,Very Good,J,SI2,63.3,56.0,10490,7.86,7.96,5.01
1.54,Very Good,H,SI1,62.2,58.0,10279,7.32,7.45,4.59
1.21,Very Good,F,VS2,60.1,58.0,10283,6.85,6.92,4.14
1.26,Very Good,F,VS1,62.5,58.0,10284,6.83,6.94,4.3
1.71,Very Good,E,SI1,63.4,56.0,13970,7.58,7.5,4.78
1.25,Very Good,E,VS1,61.5,59.0,10285,6.91,6.95,4.26
1.51,Very Good,E,VS2,63.3,61.0,13757,7.24,7.17,4.56
1.58,Very Good,G,VS1,62.8,57.0,13963,7.34,7.4,4.63
1.5,Very Good,E,VS2,61.0,55.0,13963,7.38,7.45,4.52
1.25,Very Good,F,IF,60.3,58.0,13953,6.96,7.03,4.22
1.52,Very Good,H,VS1,59.8,57.0,10497,7.47,7.55,4.49
1.51,Very Good,I,VS1,61.1,61.0,10215,7.32,7.37,4.49
1.52,Very Good,E,SI2,63.3,58.0,10214,7.31,7.25,4.61
1.5,Very Good,F,VS2,62.6,59.0,13728,7.21,7.26,4.53
1.52,Very Good,H,SI1,62.5,58.0,10145,7.28,7.34,4.57
1.5,Very Good,I,IF,62.9,58.0,10147,7.21,7.31,4.57
1.51,Very Good,D,SI2,61.7,59.0,10546,7.28,7.35,4.51
1.52,Very Good,G,SI1,62.5,58.0,10150,7.26,7.3,4.55
1.5,Very Good,E,VS2,61.7,60.0,13710,7.29,7.34,4.51
1.26,Very Good,F,IF,60.0,60.0,14095,7.04,7.09,4.24
1.8,Very Good,I,SI2,63.2,58.0,10161,7.75,7.66,4.87
1.5,Very Good,I,VS1,62.2,59.0,10164,7.27,7.3,4.53
1.67,Very Good,I,VS2,60.7,60.0,10165,7.61,7.68,4.64
2.0,Very Good,G,SI2,64.0,58.0,14074,7.86,7.95,5.06
1.7,Very Good,J,VS1,62.9,58.0,10165,7.54,7.67,4.79
2.05,Very Good,I,SI2,62.8,56.0,14071,8.1,8.12,5.09
1.2,Very Good,F,VVS2,63.8,58.0,10173,6.67,6.69,4.26
1.56,Very Good,I,VS1,58.2,59.0,10523,7.65,7.7,4.47
1.62,Very Good,H,SI1,62.8,59.0,10521,7.4,7.45,4.66
1.52,Very Good,F,VS2,62.7,59.0,14066,7.3,7.33,4.59
2.01,Very Good,H,SI2,63.1,59.0,10184,7.96,7.88,5.0
2.14,Very Good,J,VS2,62.8,57.0,14065,8.27,8.16,5.16
1.24,Very Good,E,VS1,62.0,58.0,10185,6.9,6.96,4.3
1.54,Very Good,I,VVS2,62.7,57.0,10518,7.35,7.43,4.63
2.0,Very Good,I,SI1,63.6,57.0,14057,7.9,7.99,5.05
1.57,Very Good,H,SI1,62.0,60.0,10200,7.4,7.44,4.6
1.24,Very Good,E,VS1,59.9,61.0,10202,6.96,6.99,4.18
1.04,Very Good,F,IF,59.8,56.0,10515,6.64,6.71,3.99
1.08,Very Good,F,VVS1,61.0,58.0,10204,6.64,6.61,4.04
1.5,Very Good,H,VS2,63.4,57.0,10206,7.27,7.2,4.59
1.3,Very Good,E,VVS2,60.5,58.0,13725,7.05,7.11,4.28
1.51,Very Good,E,VS2,63.2,56.0,13757,7.28,7.22,4.58
1.61,Very Good,E,SI2,62.6,60.0,10293,7.39,7.49,4.66
2.06,Very Good,J,VS2,61.8,59.0,13948,8.14,8.2,5.05
1.5,Very Good,F,SI1,63.0,56.0,10479,7.28,7.32,4.6
1.01,Very Good,D,VVS2,62.5,59.0,10453,6.34,6.4,3.98
1.58,Very Good,D,SI1,62.7,60.0,13869,7.37,7.41,4.63
1.51,Very Good,D,SI2,63.3,58.0,10362,7.25,7.28,4.6
2.02,Very Good,I,SI2,61.1,61.0,13865,8.08,8.11,4.95
1.57,Very Good,H,SI1,59.6,58.0,10447,7.61,7.65,4.55
2.03,Very Good,D,SI2,63.1,58.0,13858,8.02,7.98,5.05
1.5,Very Good,F,SI1,63.0,55.0,10372,7.27,7.31,4.59
2.04,Very Good,H,SI2,63.2,58.0,13790,8.1,8.0,5.09
1.4,Very Good,G,VS2,62.2,61.0,10378,7.09,7.13,4.42
1.5,Very Good,H,SI1,60.6,60.0,10380,7.45,7.36,4.49
2.1,Very Good,H,SI2,63.3,57.0,13790,8.2,8.08,5.15
1.57,Very Good,I,VS2,60.3,58.0,10447,7.58,7.55,4.56
2.01,Very Good,I,SI1,60.8,60.0,13849,8.12,8.15,4.95
1.53,Very Good,H,SI1,61.3,56.0,10446,7.42,7.44,4.56
2.26,Very Good,H,SI2,63.1,58.0,13797,8.3,8.22,5.21
1.52,Very Good,D,VS2,62.4,58.0,13799,7.23,7.28,4.53
2.63,Very Good,J,I1,62.3,61.0,10437,8.76,8.81,5.47
1.23,Very Good,G,VVS1,61.3,57.0,10435,6.88,6.96,4.24
1.31,Very Good,D,VS2,59.5,61.0,10409,7.16,7.19,4.27
1.51,Very Good,G,VS1,63.3,53.0,13811,7.33,7.26,4.62
1.51,Very Good,G,VS1,63.1,60.0,13811,7.3,7.24,4.59
1.21,Very Good,E,VS1,60.0,58.0,10430,6.89,6.97,4.16
2.04,Very Good,J,VS2,62.4,57.0,13825,8.04,8.19,5.06
1.43,Very Good,G,VS2,62.2,58.0,10419,7.15,7.18,4.46
2.18,Very Good,J,SI1,62.9,59.0,13812,8.21,8.25,5.18
1.5,Very Good,H,VS2,58.9,59.0,10424,7.34,7.43,4.35
1.71,Very Good,J,VS1,61.9,59.0,10428,7.6,7.69,4.73
1.5,Very Good,E,SI1,63.2,59.0,10356,7.24,7.2,4.56
1.11,Very Good,F,VVS1,59.7,55.0,10141,6.77,6.82,4.06
1.59,Very Good,H,SI1,62.2,58.0,10356,7.45,7.48,4.64
1.54,Very Good,I,VS1,61.1,63.0,10349,7.43,7.36,4.52
1.51,Very Good,F,VS2,61.9,63.0,13945,7.35,7.26,4.52
2.01,Very Good,G,SI2,61.3,60.0,13940,8.08,8.17,4.98
1.59,Very Good,I,VS2,61.1,58.6,10309,7.49,7.53,4.59
1.51,Very Good,H,SI1,62.8,55.0,10314,7.29,7.32,4.59
1.72,Very Good,J,VS2,60.9,61.0,10477,7.77,7.79,4.74
1.69,Very Good,E,SI2,62.6,59.0,10317,7.53,7.61,4.74
1.51,Very Good,H,VS2,63.0,57.0,10319,7.25,7.3,4.58
1.27,Very Good,G,VVS2,61.5,58.0,10321,6.9,6.96,4.26
1.1,Very Good,F,VVS1,62.2,59.0,10329,6.56,6.69,4.12
2.26,Very Good,H,SI2,63.3,59.0,13923,8.35,8.26,5.25
1.01,Very Good,F,IF,61.9,59.0,10476,6.38,6.45,3.97
1.39,Very Good,G,VS2,62.6,56.0,10476,7.08,7.11,4.44
1.53,Very Good,H,SI1,63.4,55.0,10473,7.3,7.34,4.64
1.51,Very Good,H,SI1,60.6,59.0,10331,7.41,7.45,4.5
1.53,Very Good,H,SI1,61.0,61.0,10468,7.4,7.45,4.53
1.57,Very Good,I,VS1,59.7,61.0,10336,7.51,7.62,4.52
1.53,Very Good,H,SI1,61.1,57.0,10468,7.44,7.45,4.55
2.17,Very Good,J,SI2,60.8,59.0,13782,8.37,8.41,5.1
2.18,Very Good,E,I1,62.0,60.0,10340,8.25,8.33,5.14
1.71,Very Good,H,VS1,62.0,56.0,13904,7.64,7.68,4.75
1.6,Very Good,H,SI2,61.1,57.0,10340,7.55,7.5,4.6
2.22,Very Good,J,SI1,58.7,60.0,13782,8.51,8.57,5.01
1.7,Very Good,I,SI1,63.1,57.0,10341,7.51,7.46,4.72
2.0,Very Good,I,SI2,59.5,61.0,13892,8.16,8.18,4.86
1.5,Very Good,E,VS2,62.9,56.0,13892,7.31,7.22,4.57
1.6,Very Good,I,VS2,60.0,58.0,10346,7.61,7.68,4.59
1.09,Very Good,F,VVS1,61.4,58.0,10463,6.6,6.65,4.07
1.4,Very Good,G,VS2,60.1,62.0,10351,7.16,7.25,4.33
1.5,Very Good,G,SI1,63.1,59.0,10139,7.22,7.27,4.57
1.51,Very Good,D,VS2,62.3,59.0,14112,7.29,7.34,4.56
2.06,Very Good,J,VS2,62.6,58.0,14119,8.05,8.08,5.05
1.23,Very Good,G,VVS2,62.2,57.0,9999,6.8,6.87,4.25
1.23,Very Good,G,VVS2,60.6,55.0,10004,6.93,7.02,4.23
2.01,Very Good,I,SI2,61.4,63.0,10009,8.19,7.96,4.96
1.87,Very Good,H,SI1,62.9,58.0,14308,7.79,7.83,4.91
1.58,Very Good,F,VS2,59.9,61.0,14308,7.5,7.6,4.52
1.21,Very Good,F,VS1,62.3,58.0,10009,6.76,6.85,4.24
1.75,Very Good,I,SI1,62.8,59.0,10635,7.62,7.66,4.8
1.5,Very Good,G,SI1,63.6,58.0,10633,7.14,7.29,4.59
1.51,Very Good,E,SI2,63.2,56.0,10012,7.32,7.26,4.61
1.5,Very Good,E,SI1,58.6,62.0,10626,7.43,7.46,4.36
2.06,Very Good,I,SI2,62.3,57.0,14298,8.12,8.2,5.09
1.52,Very Good,D,SI1,60.6,57.8,14295,7.4,7.46,4.51
2.15,Very Good,J,SI1,62.4,60.0,13622,8.18,8.24,5.12
1.01,Very Good,F,VVS1,62.9,57.0,10019,6.35,6.41,4.01
1.5,Very Good,G,SI1,60.1,61.0,10019,7.28,7.4,4.41
1.5,Very Good,G,SI1,62.1,58.0,10019,7.26,7.3,4.52
1.26,Very Good,G,VVS2,60.9,56.0,10020,6.95,7.01,4.25
1.72,Very Good,F,SI1,63.2,61.0,13622,7.62,7.57,4.8
1.53,Very Good,E,VS2,61.2,60.0,14282,7.49,7.4,4.56
1.51,Very Good,E,VS2,62.4,58.0,13623,7.26,7.33,4.55
1.5,Very Good,H,VS2,60.9,59.0,10023,7.37,7.43,4.51
1.51,Very Good,G,VS1,63.5,55.0,13624,7.26,7.3,4.62
1.7,Very Good,H,VVS2,63.1,57.0,14275,7.61,7.52,4.77
1.02,Very Good,E,IF,61.7,60.0,10029,6.38,6.52,3.98
1.5,Very Good,D,VS2,63.8,55.0,13629,7.24,7.28,4.63
1.03,Very Good,F,IF,62.8,57.0,10032,6.4,6.47,4.04
1.52,Very Good,I,VS1,62.9,59.9,10032,7.27,7.31,4.59
1.06,Very Good,E,VVS2,61.8,58.0,9997,6.52,6.56,4.04
1.5,Very Good,E,VS2,62.1,60.0,14256,7.27,7.31,4.53
2.04,Very Good,J,VS2,63.0,58.0,13609,7.99,8.02,5.04
1.5,Very Good,H,SI1,61.0,55.0,9987,7.35,7.44,4.51
1.86,Very Good,H,SI1,62.6,58.0,14383,7.77,7.82,4.88
1.6,Very Good,G,VS2,61.0,57.0,14383,7.55,7.59,4.62
1.01,Very Good,E,VS1,63.1,56.0,9955,6.44,6.39,4.05
2.25,Very Good,J,SI2,58.4,63.0,13597,8.6,8.65,5.04
1.5,Very Good,D,SI2,59.8,63.0,9959,7.44,7.38,4.43
1.3,Very Good,G,VS1,62.5,58.0,10654,6.9,6.95,4.33
1.5,Very Good,I,VS2,63.8,59.0,9960,7.29,7.23,4.63
1.5,Very Good,D,VS2,63.6,55.0,14368,7.17,7.24,4.58
1.5,Very Good,H,VS1,63.4,59.0,10652,7.13,7.2,4.54
1.01,Very Good,D,VVS2,60.2,58.0,9965,6.51,6.57,3.94
1.01,Very Good,F,IF,59.6,62.0,9965,6.47,6.56,3.88
1.5,Very Good,G,VVS1,63.1,62.0,14361,7.25,7.23,4.57
1.23,Very Good,F,VVS2,58.5,59.0,10650,6.98,7.07,4.11
1.2,Very Good,G,VVS1,61.8,55.0,9968,6.79,6.83,4.21
1.75,Very Good,H,VS1,63.3,56.0,14359,7.63,7.53,4.8
1.6,Very Good,D,SI2,60.6,58.0,10646,7.55,7.61,4.59
1.53,Very Good,G,SI1,62.5,56.0,9971,7.32,7.36,4.59
1.01,Very Good,F,IF,63.5,59.0,9972,6.29,6.41,4.03
1.02,Very Good,E,VVS1,60.2,60.0,10641,6.39,6.54,3.89
1.52,Very Good,H,SI1,62.5,59.0,9973,7.26,7.37,4.57
1.71,Very Good,H,VS1,63.5,59.0,9974,7.59,7.52,4.8
1.51,Very Good,I,VS1,60.7,60.0,9979,7.43,7.49,4.53
1.88,Very Good,I,VS2,62.2,57.0,13607,7.79,7.86,4.87
2.7,Very Good,H,SI2,63.1,56.0,14341,8.84,8.78,5.56
2.0,Very Good,H,SI2,61.0,57.0,14340,8.02,8.18,4.94
1.51,Very Good,E,VS2,60.8,60.0,14338,7.3,7.36,4.46
1.2,Very Good,G,IF,59.4,61.0,9987,6.92,6.95,4.12
1.5,Very Good,G,SI1,62.8,57.0,9996,7.19,7.3,4.55
1.82,Very Good,G,SI1,62.7,58.0,15025,7.68,7.75,4.84
1.5,Very Good,E,VS2,60.7,60.0,14256,7.32,7.41,4.47
1.54,Very Good,G,SI1,61.3,59.0,10036,7.38,7.41,4.53
1.51,Very Good,H,VS2,61.9,57.0,10090,7.32,7.36,4.54
1.5,Very Good,I,VVS2,63.3,58.0,10090,7.27,7.24,4.59
1.5,Very Good,H,VS2,61.6,55.0,10558,7.37,7.43,4.56
1.51,Very Good,G,VS1,62.5,58.0,13686,7.23,7.27,4.53
1.81,Very Good,I,VS1,59.9,61.0,14177,7.85,7.91,4.72
1.31,Very Good,E,VS2,63.1,56.0,10094,6.95,6.9,4.37
1.5,Very Good,I,VVS2,59.7,60.0,10551,7.46,7.62,4.5
1.77,Very Good,I,VS2,60.2,58.0,13691,7.88,7.83,4.73
1.51,Very Good,F,VS2,62.5,58.0,14165,7.22,7.33,4.55
1.51,Very Good,F,VS2,62.5,58.0,14165,7.21,7.36,4.55
1.75,Very Good,I,SI2,61.2,57.0,10098,7.71,7.76,4.73
1.51,Very Good,F,VS2,61.1,59.0,14165,7.32,7.37,4.49
1.51,Very Good,F,VS2,62.8,56.0,14165,7.27,7.32,4.58
1.59,Very Good,I,VS2,60.5,63.0,10106,7.52,7.45,4.53
1.8,Very Good,J,SI1,61.4,55.0,10107,7.86,7.8,4.81
2.01,Very Good,I,SI1,61.8,62.0,13691,7.98,8.07,4.96
2.01,Very Good,H,SI2,63.2,57.0,14150,8.02,7.97,5.05
2.02,Very Good,J,VS2,59.3,60.0,13693,8.28,8.34,4.93
1.58,Very Good,I,VS1,61.8,57.0,10112,7.5,7.56,4.64
1.51,Very Good,E,SI1,63.1,56.0,10113,7.24,7.22,4.56
1.51,Very Good,G,SI1,63.3,60.0,10116,7.2,7.24,4.57
1.7,Very Good,H,VS1,62.8,57.0,14137,7.47,7.57,4.72
1.52,Very Good,I,VS2,61.7,55.0,10130,7.39,7.32,4.54
1.04,Very Good,D,VVS2,60.8,58.0,10130,6.49,6.53,3.96
1.66,Very Good,H,SI1,62.8,56.0,10134,7.53,7.57,4.74
2.01,Very Good,J,SI1,61.7,59.0,14125,8.01,8.09,4.97
1.55,Very Good,H,VS2,63.3,56.0,10546,7.38,7.32,4.65
1.82,Very Good,J,VS1,62.2,56.0,10090,7.83,7.96,4.91
1.23,Very Good,F,VS1,62.0,59.0,10035,6.84,6.87,4.25
1.68,Very Good,G,VS2,62.7,58.0,14192,7.51,7.54,4.72
1.62,Very Good,H,SI1,63.1,56.0,10567,7.38,7.51,4.7
1.21,Very Good,D,VVS2,62.4,56.0,13630,6.76,6.83,4.24
1.59,Very Good,D,SI1,62.8,54.0,13631,7.43,7.48,4.68
1.52,Very Good,H,VS2,63.3,57.0,10618,7.33,7.32,4.64
