carat,cut,color,clarity,depth,table,price,x,y,z
0.31,Premium,E,VS2,61.0,58.0,872,4.39,4.37,2.67
0.31,Premium,F,VS1,61.8,60.0,872,4.39,4.35,2.7
0.31,Premium,E,VS2,60.6,59.0,872,4.39,4.36,2.65
0.33,Premium,D,VS2,61.2,58.0,781,4.41,4.44,2.71
0.27,Premium,E,VS1,61.5,58.0,470,4.17,4.22,2.58
0.33,Premium,H,VS1,61.9,58.0,743,4.45,4.43,2.75
0.33,Premium,H,VS1,62.1,59.0,743,4.46,4.43,2.76
0.33,Premium,H,VS1,59.5,59.0,743,4.53,4.48,2.68
0.43,Premium,E,VS2,61.6,59.0,981,4.81,4.84,2.97
0.36,Premium,D,SI2,61.5,60.0,689,4.6,4.54,2.81
0.33,Premium,G,VS1,59.2,59.0,854,4.54,4.51,2.68
0.4,Premium,F,VS1,61.4,58.0,982,4.73,4.75,2.91
0.43,Premium,F,SI2,60.2,60.0,871,4.91,4.85,2.94
0.43,Premium,F,SI2,61.8,57.0,871,4.88,4.83,3.0
0.33,Premium,G,VS1,61.4,59.0,854,4.49,4.43,2.74
0.36,Premium,G,SI1,61.8,59.0,689,4.57,4.55,2.82
0.4,Premium,D,VS2,61.7,59.0,982,4.72,4.75,2.92
0.33,Premium,G,VS2,61.3,59.0,743,4.46,4.44,2.73
0.33,Premium,G,VS2,62.6,58.0,743,4.44,4.41,2.77
0.23,Premium,D,VVS2,58.9,60.0,688,4.03,3.95,2.35
0.4,Premium,G,VVS2,61.7,59.0,982,4.73,4.76,2.93
0.33,Premium,G,VS2,62.0,58.0,743,4.45,4.42,2.75
0.31,Premium,H,VVS1,61.8,59.0,786,4.36,4.32,2.68
0.34,Premium,D,VS2,59.3,59.0,687,4.55,4.59,2.71
0.33,Premium,G,VS2,60.8,62.0,743,4.46,4.42,2.7
0.43,Premium,F,SI2,60.5,59.0,871,4.91,4.88,2.96
0.33,Premium,G,VS1,60.1,61.0,854,4.48,4.44,2.68
0.33,Premium,G,VS2,62.1,56.0,743,4.44,4.41,2.75
0.38,Premium,G,VS2,59.9,58.0,983,4.77,4.72,2.84
0.33,Premium,G,VS2,61.9,59.0,743,4.46,4.4,2.74
0.33,Premium,G,VS2,62.6,58.0,743,4.4,4.36,2.74
0.38,Premium,H,VS1,61.6,58.0,983,4.7,4.65,2.88
0.38,Premium,G,VS2,59.2,60.0,983,4.73,4.7,2.79
0.38,Premium,G,VS2,59.3,59.0,983,4.74,4.71,2.8
0.38,Premium,G,VS2,60.4,57.0,983,4.7,4.67,2.83
0.38,Premium,G,VS2,60.1,61.0,983,4.66,4.63,2.79
0.38,Premium,G,VS2,60.8,61.0,983,4.66,4.65,2.83
0.38,Premium,F,VS2,60.5,59.0,800,4.67,4.72,2.84
0.36,Premium,F,VVS2,62.7,58.0,983,4.55,4.51,2.84
0.33,Premium,E,SI1,60.4,59.0,743,4.47,4.43,2.69
0.4,Premium,E,SI1,61.0,59.0,687,4.71,4.74,2.88
0.4,Premium,E,VS1,61.5,58.0,800,4.73,4.76,2.92
0.31,Premium,F,VVS1,59.7,59.0,801,4.45,4.49,2.67
0.33,Premium,G,VS2,61.1,59.0,743,4.47,4.43,2.72
0.36,Premium,G,SI1,62.0,59.0,689,4.56,4.53,2.82
0.36,Premium,D,SI2,61.2,59.0,689,4.59,4.56,2.8
0.36,Premium,D,SI2,60.0,58.0,689,4.62,4.58,2.76
0.36,Premium,D,SI2,60.9,58.0,689,4.63,4.6,2.81
0.31,Premium,F,VVS1,59.4,58.0,982,4.45,4.41,2.63
0.36,Premium,G,SI1,61.8,60.0,689,4.57,4.53,2.81
0.33,Premium,G,VS1,61.9,58.0,854,4.46,4.43,2.75
0.4,Premium,G,VVS2,62.0,58.0,982,4.68,4.74,2.92
0.33,Premium,G,VS2,59.3,61.0,743,4.51,4.49,2.67
0.33,Premium,G,VS2,60.6,61.0,743,4.49,4.46,2.71
0.33,Premium,G,VS2,60.8,58.0,743,4.47,4.45,2.71
0.4,Premium,F,VS1,61.9,59.0,982,4.67,4.7,2.9
0.4,Premium,F,VS1,62.4,59.0,982,4.67,4.69,2.92
0.33,Premium,G,VS1,60.5,58.0,854,4.49,4.43,2.7
0.4,Premium,F,VS1,61.1,59.0,982,4.71,4.75,2.89
0.41,Premium,G,SI2,61.4,58.0,784,4.8,4.75,2.93
0.4,Premium,G,VVS2,59.7,58.0,982,4.78,4.8,2.86
0.34,Premium,H,VS2,59.0,59.0,689,4.61,4.55,2.7
0.4,Premium,D,VS2,60.5,59.0,982,4.76,4.8,2.89
0.34,Premium,H,VS2,61.9,56.0,689,4.49,4.46,2.77
0.32,Premium,E,VS2,60.5,58.0,702,4.44,4.48,2.7
0.4,Premium,F,VS1,61.4,58.0,982,4.73,4.75,2.91
0.4,Premium,F,VS1,60.4,59.0,982,4.75,4.76,2.87
0.4,Premium,D,VS2,62.5,59.0,982,4.66,4.72,2.93
0.42,Premium,G,SI1,62.7,58.0,687,4.75,4.79,2.99
0.41,Premium,F,SI2,60.9,58.0,784,4.82,4.8,2.93
0.4,Premium,G,VVS2,62.7,59.0,982,4.69,4.72,2.95
0.4,Premium,D,VS2,61.7,59.0,982,4.73,4.76,2.93
0.4,Premium,D,VS2,62.4,59.0,982,4.7,4.72,2.94
0.4,Premium,F,VS1,60.5,60.0,982,4.76,4.8,2.89
0.4,Premium,G,VVS2,61.1,58.0,982,4.74,4.76,2.9
0.4,Premium,F,VS1,62.5,59.0,982,4.66,4.69,2.92
0.4,Premium,F,VS1,62.6,58.0,982,4.68,4.72,2.94
0.39,Premium,G,SI1,61.7,57.0,854,4.77,4.7,2.92
0.33,Premium,F,VS2,62.4,58.0,854,4.41,4.37,2.74
0.47,Premium,J,SI2,61.9,59.0,867,4.99,4.96,3.08
0.31,Premium,J,SI1,62.7,59.0,465,4.32,4.29,2.7
0.41,Premium,D,SI2,62.3,58.0,683,4.73,4.77,2.96
0.41,Premium,H,VVS2,59.8,60.0,999,4.86,4.79,2.88
0.37,Premium,E,VS1,61.5,55.0,999,4.7,4.66,2.88
0.37,Premium,H,VVS2,61.3,58.0,746,4.6,4.63,2.83
0.33,Premium,G,VVS2,61.7,59.0,752,4.39,4.42,2.72
0.33,Premium,G,VVS2,62.0,59.0,752,4.41,4.46,2.75
0.38,Premium,E,VS1,60.7,59.0,1000,4.65,4.7,2.84
0.33,Premium,G,VVS2,61.0,58.0,752,4.44,4.48,2.72
0.41,Premium,D,SI2,62.0,58.0,683,4.74,4.78,2.95
0.3,Premium,E,SI2,61.5,62.0,468,4.31,4.28,2.64
0.38,Premium,E,VS1,60.7,59.0,1000,4.69,4.73,2.86
0.38,Premium,E,VS1,60.2,58.0,1000,4.66,4.71,2.82
0.41,Premium,E,SI2,61.3,59.0,683,4.8,4.85,2.96
0.37,Premium,G,VS1,61.4,58.0,746,4.58,4.61,2.82
0.37,Premium,F,VS2,59.8,59.0,746,4.63,4.66,2.78
0.37,Premium,F,VS2,61.2,58.0,746,4.63,4.69,2.85
0.5,Premium,G,SI2,62.5,57.0,1000,5.04,5.01,3.14
0.41,Premium,D,SI2,61.9,58.0,683,4.71,4.73,2.92
0.3,Premium,G,VVS1,60.7,59.0,789,4.33,4.37,2.64
0.41,Premium,E,SI2,60.0,59.0,683,4.78,4.82,2.88
0.41,Premium,F,VS2,60.3,60.0,863,4.81,4.84,2.91
0.41,Premium,H,SI1,61.7,60.0,683,4.71,4.75,2.92
0.41,Premium,D,SI2,62.3,58.0,683,4.74,4.77,2.96
0.31,Premium,D,VS1,59.6,58.0,683,4.38,4.41,2.62
0.41,Premium,I,VVS1,61.5,59.0,863,4.75,4.81,2.94
0.32,Premium,J,SI1,62.2,59.0,468,4.41,4.37,2.73
0.38,Premium,I,VS2,62.4,56.0,682,4.65,4.58,2.88
0.33,Premium,E,VS1,61.6,58.0,1002,4.45,4.41,2.73
0.33,Premium,E,VS1,60.9,58.0,1002,4.49,4.45,2.72
0.37,Premium,G,VS1,59.5,58.0,746,4.67,4.71,2.79
0.39,Premium,H,SI2,61.2,58.0,468,4.51,6.02,4.44
0.37,Premium,F,VS2,62.7,58.0,746,4.55,4.58,2.86
0.41,Premium,E,VS2,61.3,58.0,999,4.79,4.74,2.92
0.33,Premium,G,VVS2,61.7,58.0,752,4.39,4.42,2.72
0.39,Premium,G,SI2,62.7,54.0,746,4.71,4.64,2.93
0.38,Premium,I,SI1,60.2,60.0,746,4.68,4.65,2.81
0.41,Premium,H,SI1,60.5,58.0,683,4.81,4.85,2.92
0.5,Premium,D,SI2,62.9,58.0,997,5.06,5.01,3.17
0.5,Premium,D,SI2,62.9,58.0,997,5.06,5.01,3.17
0.33,Premium,G,VVS2,59.5,60.0,752,4.52,4.55,2.7
0.38,Premium,I,SI1,60.5,58.0,746,4.72,4.67,2.84
0.41,Premium,E,SI2,62.1,58.0,683,4.73,4.77,2.95
0.31,Premium,F,VVS1,59.2,62.0,997,4.41,4.34,2.59
0.39,Premium,J,VS2,61.3,60.0,746,4.68,4.65,2.86
0.41,Premium,H,SI1,60.9,60.0,683,4.79,4.83,2.93
0.31,Premium,J,SI1,61.9,59.0,465,4.32,4.28,2.66
0.37,Premium,F,VS2,60.6,58.0,746,4.63,4.67,2.82
0.41,Premium,E,VS2,62.1,58.0,999,4.78,4.75,2.96
0.38,Premium,F,VS1,60.9,58.0,998,4.71,4.68,2.86
0.36,Premium,E,VS2,62.0,58.0,789,4.54,4.56,2.82
0.37,Premium,F,VS2,59.7,59.0,746,4.64,4.68,2.78
0.3,Premium,E,VVS2,61.4,59.0,789,4.32,4.34,2.66
0.38,Premium,F,VS1,62.4,59.0,998,4.63,4.57,2.87
0.38,Premium,D,VS2,61.6,59.0,998,4.66,4.62,2.86
0.38,Premium,D,VS2,60.9,58.0,998,4.67,4.63,2.83
0.37,Premium,F,VS2,61.9,58.0,746,4.54,4.6,2.83
0.41,Premium,D,SI2,61.2,59.0,683,4.77,4.8,2.93
0.44,Premium,E,SI1,62.3,58.0,998,4.88,4.85,3.03
0.41,Premium,H,SI1,62.0,59.0,683,4.78,4.8,2.97
0.31,Premium,J,SI1,60.9,60.0,465,4.38,4.36,2.66
0.37,Premium,F,VS2,61.9,59.0,746,4.57,4.61,2.84
0.41,Premium,D,SI2,62.4,60.0,683,4.71,4.77,2.96
0.41,Premium,E,VS2,59.8,60.0,999,4.87,4.83,2.9
0.3,Premium,G,VVS1,61.7,58.0,789,4.26,4.3,2.64
0.41,Premium,F,VS2,61.3,58.0,863,4.79,4.84,2.95
0.41,Premium,F,VS2,61.6,59.0,863,4.74,4.77,2.93
0.35,Premium,F,SI1,60.2,58.0,748,4.6,4.54,2.75
0.31,Premium,F,VS2,58.3,61.0,749,4.48,4.44,2.6
0.31,Premium,F,VS2,59.4,58.0,749,4.45,4.37,2.62
0.31,Premium,F,VS2,60.7,61.0,749,4.4,4.36,2.66
0.31,Premium,E,VS2,60.3,58.0,680,4.37,4.42,2.65
0.41,Premium,F,VS1,62.7,58.0,1007,4.74,4.77,2.98
0.31,Premium,E,VS2,60.0,59.0,680,4.35,4.39,2.62
0.31,Premium,E,VS2,60.5,60.0,680,4.34,4.36,2.63
0.41,Premium,G,SI1,62.8,58.0,861,4.74,4.72,2.97
0.31,Premium,F,VS2,63.0,57.0,749,4.33,4.27,2.71
0.41,Premium,D,VS2,62.4,60.0,1007,4.71,4.75,2.95
0.31,Premium,E,VS2,61.3,60.0,680,4.32,4.39,2.67
0.41,Premium,F,VS1,62.6,58.0,1007,4.74,4.75,2.97
0.37,Premium,H,VS2,61.4,58.0,749,4.64,4.61,2.84
0.36,Premium,E,VS2,59.3,59.0,789,4.6,4.68,2.75
0.27,Premium,E,VVS2,61.8,59.0,752,4.18,4.14,2.57
0.3,Premium,E,VVS2,61.5,60.0,789,4.28,4.31,2.64
0.31,Premium,E,VS2,61.0,58.0,680,4.37,4.39,2.67
0.36,Premium,E,VS2,61.3,60.0,789,4.54,4.59,2.8
0.3,Premium,H,SI2,61.9,60.0,485,4.29,4.27,2.65
0.3,Premium,H,IF,60.4,60.0,789,4.3,4.34,2.61
0.24,Premium,D,VS2,61.4,55.0,485,4.05,3.99,2.47
0.31,Premium,J,SI1,58.1,62.0,453,4.47,4.44,2.59
0.36,Premium,E,VS2,60.3,59.0,789,4.58,4.64,2.78
0.34,Premium,D,SI1,62.0,58.0,750,4.47,4.43,2.76
0.39,Premium,E,SI1,59.1,59.0,860,4.81,4.76,2.83
0.3,Premium,G,VVS1,62.6,58.0,789,4.27,4.29,2.68
0.36,Premium,F,VS1,60.7,58.0,789,4.57,4.62,2.79
0.39,Premium,F,SI1,61.3,62.0,860,4.71,4.68,2.88
0.27,Premium,H,VVS2,60.7,59.0,486,4.19,4.21,2.55
0.36,Premium,E,VVS2,61.7,59.0,859,4.52,4.56,2.8
0.31,Premium,J,SI1,59.4,62.0,453,4.43,4.39,2.62
0.37,Premium,D,VS1,61.9,58.0,1006,4.62,4.56,2.84
0.31,Premium,G,VS1,58.2,61.0,749,4.45,4.42,2.58
0.5,Premium,G,SI2,61.9,58.0,1006,5.12,5.09,3.16
0.33,Premium,D,VS2,60.7,58.0,1002,4.5,4.46,2.72
0.31,Premium,E,VVS1,62.0,59.0,789,4.3,4.34,2.68
0.31,Premium,E,VVS1,61.8,59.0,789,4.31,4.33,2.67
0.41,Premium,F,VS2,60.3,58.0,863,4.8,4.85,2.91
0.3,Premium,E,VVS2,61.8,58.0,789,4.26,4.29,2.64
0.3,Premium,G,VVS1,60.5,59.0,789,4.33,4.36,2.63
0.37,Premium,D,SI1,62.7,58.0,681,4.55,4.58,2.86
0.3,Premium,G,VVS1,60.7,58.0,789,4.34,4.36,2.64
0.37,Premium,I,VVS1,62.4,58.0,681,4.55,4.58,2.85
0.35,Premium,F,SI1,61.7,58.0,748,4.54,4.51,2.79
0.37,Premium,D,SI1,60.4,59.0,681,4.62,4.68,2.81
0.35,Premium,F,SI1,62.3,58.0,748,4.53,4.49,2.81
0.37,Premium,D,SI1,61.9,59.0,681,4.62,4.65,2.87
0.33,Premium,D,VS2,61.2,58.0,1002,4.44,4.41,2.71
0.33,Premium,E,VS1,61.5,59.0,1002,4.46,4.42,2.73
0.33,Premium,D,VVS2,62.6,56.0,1002,4.47,4.44,2.79
0.37,Premium,I,VVS1,61.6,59.0,681,4.62,4.66,2.86
0.37,Premium,H,VS2,59.5,61.0,749,4.67,4.64,2.77
0.37,Premium,I,VS1,61.4,59.0,749,4.61,4.55,2.81
0.48,Premium,E,SI2,62.9,60.0,1005,4.93,4.9,3.09
0.42,Premium,D,SI2,62.0,59.0,862,4.83,4.78,2.98
0.36,Premium,E,VS2,61.8,58.0,789,4.52,4.57,2.81
0.34,Premium,H,VVS1,61.2,58.0,862,4.51,4.48,2.75
0.32,Premium,E,SI2,61.2,58.0,449,4.39,4.44,2.7
0.31,Premium,F,VS1,61.8,60.0,680,4.35,4.39,2.7
0.31,Premium,E,VS2,60.6,59.0,680,4.36,4.39,2.65
0.31,Premium,E,VS2,61.0,59.0,680,4.35,4.37,2.66
0.26,Premium,H,VVS1,59.8,59.0,468,4.12,4.17,2.48
0.44,Premium,E,VS2,60.4,59.0,1003,4.9,4.93,2.97
0.44,Premium,E,VS2,60.4,58.0,1003,4.87,4.93,2.96
0.44,Premium,E,VS2,62.3,59.0,1003,4.81,4.91,3.03
0.31,Premium,E,VS2,60.8,58.0,680,4.35,4.37,2.65
0.45,Premium,F,SI2,62.6,57.0,996,4.94,4.87,3.07
0.32,Premium,F,SI1,62.3,55.0,684,4.44,4.39,2.75
0.34,Premium,G,VVS2,61.7,56.0,995,4.51,4.47,2.77
0.41,Premium,D,VS2,62.6,59.0,792,4.74,4.75,2.97
0.4,Premium,D,SI2,60.0,58.0,855,4.84,4.8,2.89
0.44,Premium,G,SI1,61.0,60.0,990,4.93,4.88,2.99
0.3,Premium,G,VVS2,62.0,58.0,684,4.26,4.29,2.65
0.4,Premium,D,SI1,59.9,60.0,990,4.77,4.75,2.85
0.4,Premium,D,SI1,60.8,59.0,990,4.8,4.77,2.91
0.4,Premium,D,SI1,61.1,58.0,990,4.75,4.74,2.9
0.41,Premium,D,SI1,60.5,60.0,791,4.77,4.81,2.9
0.4,Premium,D,SI1,61.3,60.0,990,4.75,4.71,2.9
0.4,Premium,D,SI1,61.4,56.0,990,4.83,4.72,2.93
0.41,Premium,D,SI1,59.6,59.0,791,4.82,4.85,2.88
0.4,Premium,D,SI1,61.6,58.0,990,4.73,4.69,2.9
0.4,Premium,D,SI1,61.7,58.0,990,4.74,4.7,2.91
0.4,Premium,H,SI1,62.7,58.0,855,4.69,4.65,2.93
0.43,Premium,E,SI1,60.2,60.0,792,4.89,4.94,2.96
0.4,Premium,H,SI1,62.8,59.0,855,4.69,4.67,2.94
0.41,Premium,D,SI1,61.4,58.0,791,4.76,4.78,2.93
0.41,Premium,H,VS1,58.2,59.0,990,4.92,4.88,2.85
0.41,Premium,G,VS2,60.7,59.0,990,4.85,4.8,2.93
0.48,Premium,H,SI1,61.9,58.0,990,5.04,5.01,3.11
0.32,Premium,F,VVS1,62.7,60.0,990,4.35,4.32,2.72
0.3,Premium,G,VVS2,62.6,58.0,684,4.27,4.29,2.68
0.4,Premium,H,SI1,62.1,62.0,855,4.73,4.7,2.93
0.4,Premium,E,SI2,62.9,58.0,855,4.74,4.7,2.97
0.44,Premium,G,SI1,61.1,59.0,990,4.9,4.86,2.98
0.41,Premium,D,SI1,61.0,59.0,791,4.76,4.78,2.91
0.44,Premium,G,SI1,60.1,60.0,990,4.95,4.86,2.95
0.41,Premium,D,SI1,62.1,59.0,791,4.74,4.76,2.95
0.37,Premium,F,SI1,61.5,59.0,791,4.62,4.59,2.83
0.37,Premium,F,SI1,62.3,59.0,791,4.61,4.57,2.86
0.39,Premium,H,VVS1,61.5,56.0,990,4.73,4.7,2.9
0.38,Premium,G,SI1,62.4,59.0,855,4.64,4.59,2.88
0.38,Premium,E,VS2,62.2,59.0,866,4.63,4.67,2.89
0.38,Premium,G,SI1,60.0,60.0,855,4.72,4.65,2.81
0.33,Premium,F,VS2,62.1,59.0,854,4.45,4.4,2.75
0.37,Premium,D,VS2,60.5,59.0,794,4.66,4.69,2.83
0.31,Premium,D,VS1,59.7,58.0,788,4.4,4.45,2.64
0.34,Premium,E,VS2,60.9,60.0,745,4.49,4.51,2.74
0.34,Premium,E,VS2,61.1,60.0,745,4.45,4.48,2.73
0.4,Premium,H,VS1,62.7,58.5,793,4.7,4.74,2.96
0.4,Premium,H,VS1,61.8,59.2,793,4.72,4.74,2.92
0.43,Premium,G,VS2,61.1,58.0,867,4.84,4.88,2.97
0.43,Premium,G,VS2,62.3,58.0,867,4.81,4.85,3.01
0.43,Premium,H,VS1,60.0,59.0,867,4.86,4.98,2.95
0.43,Premium,G,VS2,61.3,58.0,867,4.83,4.86,2.97
0.32,Premium,F,VVS2,61.8,59.0,793,4.42,4.38,2.72
0.43,Premium,G,VS2,61.2,58.0,867,4.84,4.9,2.98
0.43,Premium,G,VS2,61.1,59.0,867,4.83,4.86,2.96
0.43,Premium,H,VS1,62.3,58.0,867,4.75,4.81,2.98
0.43,Premium,G,VS2,60.8,59.0,867,4.86,4.91,2.97
0.39,Premium,G,VS1,62.6,58.0,855,4.66,4.7,2.93
0.38,Premium,G,SI1,59.5,62.0,855,4.71,4.67,2.79
0.38,Premium,E,VS2,61.8,58.0,866,4.61,4.64,2.86
0.4,Premium,H,SI1,62.6,58.0,855,4.72,4.68,2.94
0.43,Premium,F,SI1,60.5,60.0,792,4.84,4.88,2.94
0.3,Premium,D,VVS2,62.4,58.0,752,4.26,4.3,2.67
0.44,Premium,G,SI1,61.6,61.0,990,4.88,4.83,2.99
0.37,Premium,F,SI1,61.6,59.0,791,4.67,4.62,2.86
0.44,Premium,G,SI1,61.9,59.0,990,4.87,4.82,3.0
0.44,Premium,I,VVS1,62.5,60.0,990,4.87,4.82,3.03
0.44,Premium,I,VVS1,61.5,58.0,990,4.95,4.87,3.02
0.44,Premium,I,VVS1,60.8,57.0,990,4.93,4.88,2.98
0.43,Premium,F,SI1,62.6,58.0,792,4.77,4.81,3.0
0.43,Premium,F,SI1,61.3,60.0,792,4.83,4.86,2.97
0.33,Premium,E,VS2,60.6,58.0,866,4.49,4.45,2.71
0.44,Premium,F,VS2,62.2,58.0,990,4.88,4.83,3.02
0.31,Premium,H,VVS2,62.3,60.0,802,4.36,4.31,2.7
0.37,Premium,F,SI1,62.5,58.0,791,4.57,4.52,2.84
0.37,Premium,F,SI1,62.4,59.0,791,4.6,4.56,2.86
0.32,Premium,I,IF,61.9,59.0,864,4.39,4.37,2.71
0.4,Premium,D,SI2,61.6,59.0,855,4.74,4.68,2.9
0.43,Premium,D,SI1,61.2,60.0,993,4.84,4.8,2.95
0.36,Premium,E,VS2,62.5,58.0,684,4.52,4.57,2.84
0.32,Premium,I,IF,60.3,58.0,864,4.45,4.41,2.67
0.4,Premium,G,SI1,61.7,61.0,864,4.68,4.63,2.87
0.41,Premium,J,VVS1,60.1,58.0,994,4.83,4.79,2.89
0.41,Premium,J,VVS1,62.2,59.0,994,4.75,4.71,2.94
0.38,Premium,G,SI1,61.4,61.0,855,4.66,4.62,2.85
0.39,Premium,I,SI2,61.0,58.0,684,4.75,4.7,2.88
0.31,Premium,D,SI1,60.6,59.0,684,4.39,4.35,2.65
0.33,Premium,G,VVS2,60.6,58.0,752,4.47,4.5,2.72
0.34,Premium,E,VVS2,62.7,59.0,995,4.43,4.41,2.77
0.47,Premium,G,SI1,62.7,58.0,995,4.99,4.97,3.12
0.3,Premium,E,VVS2,60.1,59.0,789,4.32,4.37,2.61
0.34,Premium,H,VVS1,61.2,60.0,995,4.5,4.46,2.74
0.46,Premium,I,SI2,61.0,58.0,863,5.03,4.97,3.05
0.5,Premium,G,SI2,62.4,61.0,863,5.02,4.98,3.12
0.39,Premium,J,VS1,61.6,59.0,790,4.71,4.67,2.89
0.39,Premium,J,VS1,61.0,62.0,790,4.71,4.66,2.86
0.34,Premium,H,VVS1,61.5,60.0,995,4.49,4.45,2.75
0.32,Premium,H,SI1,61.3,60.0,449,4.36,4.42,2.69
0.34,Premium,G,VVS2,61.4,59.0,995,4.52,4.47,2.76
0.32,Premium,J,IF,61.2,59.0,684,4.44,4.41,2.71
0.32,Premium,F,SI1,62.7,57.0,684,4.4,4.37,2.75
0.32,Premium,F,SI1,59.3,58.0,684,4.5,4.47,2.66
0.33,Premium,H,VVS1,61.4,59.0,752,4.42,4.44,2.72
0.32,Premium,F,SI1,60.0,59.0,684,4.45,4.42,2.66
0.34,Premium,G,VVS2,61.6,58.0,995,4.49,4.44,2.75
0.34,Premium,G,VVS2,61.2,59.0,995,4.5,4.46,2.74
0.34,Premium,H,VVS1,61.1,59.0,995,4.52,4.48,2.75
0.3,Premium,G,VVS1,61.8,59.0,789,4.28,4.33,2.66
0.43,Premium,D,SI1,61.0,57.0,993,4.88,4.85,2.97
0.43,Premium,D,SI1,61.0,58.0,993,4.88,4.83,2.96
0.4,Premium,E,SI2,61.4,59.0,855,4.75,4.7,2.9
0.42,Premium,F,SI1,60.0,59.0,992,4.88,4.85,2.92
0.34,Premium,E,VS2,61.9,58.0,745,4.43,4.45,2.75
0.4,Premium,E,SI2,62.9,59.0,855,4.69,4.66,2.94
0.4,Premium,E,SI2,61.4,57.0,855,4.74,4.68,2.89
0.4,Premium,D,SI2,61.1,58.0,855,4.76,4.73,2.9
0.42,Premium,F,SI1,60.8,58.0,992,4.87,4.83,2.95
0.42,Premium,F,SI1,62.9,57.0,992,4.77,4.73,2.99
0.42,Premium,F,SI1,61.5,58.0,992,4.83,4.8,2.96
0.4,Premium,D,SI2,59.9,60.0,855,4.78,4.74,2.85
0.42,Premium,F,SI1,62.7,55.0,992,4.83,4.8,3.02
0.34,Premium,F,VS1,60.4,58.0,745,4.51,4.53,2.73
0.42,Premium,F,SI1,61.8,58.0,992,4.84,4.81,2.98
0.42,Premium,E,SI1,61.6,59.0,992,4.85,4.83,2.98
0.34,Premium,E,VS2,61.0,59.0,745,4.48,4.51,2.74
0.42,Premium,E,SI1,62.5,55.0,992,4.83,4.8,3.01
0.4,Premium,D,SI2,60.4,59.0,855,4.83,4.8,2.91
0.4,Premium,F,SI2,59.6,58.0,864,4.85,4.81,2.88
0.3,Premium,H,VVS1,61.8,58.0,684,4.32,4.36,2.68
0.3,Premium,G,VVS2,62.0,60.0,684,4.25,4.33,2.66
0.42,Premium,H,VS2,62.1,57.0,992,4.8,4.76,2.97
0.4,Premium,D,SI2,62.1,60.0,855,4.75,4.69,2.93
0.4,Premium,D,SI2,61.7,58.0,855,4.74,4.69,2.91
0.37,Premium,F,SI1,60.3,58.0,791,4.66,4.62,2.8
0.42,Premium,E,SI1,62.8,59.0,992,4.78,4.74,2.99
0.42,Premium,E,SI1,62.7,59.0,992,4.79,4.78,3.0
0.4,Premium,D,SI2,62.4,58.0,855,4.73,4.69,2.94
0.42,Premium,E,SI1,62.7,57.0,992,4.83,4.77,3.01
0.42,Premium,E,SI1,62.3,58.0,992,4.81,4.76,2.98
0.4,Premium,D,SI2,62.2,58.0,855,4.75,4.71,2.94
0.4,Premium,D,SI2,61.9,58.0,855,4.73,4.71,2.92
0.3,Premium,G,VVS2,61.2,59.0,684,4.31,4.35,2.65
0.39,Premium,E,VS2,59.7,59.0,975,4.83,4.79,2.87
0.4,Premium,F,VS1,60.3,60.0,982,4.77,4.81,2.89
0.4,Premium,E,VS2,62.5,58.0,975,4.73,4.65,2.93
0.41,Premium,G,VS1,61.9,58.0,961,4.78,4.75,2.95
0.41,Premium,G,VS1,60.5,58.0,961,4.8,4.76,2.89
0.41,Premium,G,VS1,61.5,58.0,961,4.8,4.76,2.94
0.31,Premium,G,VS2,60.7,61.0,698,4.37,4.33,2.64
0.45,Premium,G,SI2,62.0,62.0,803,4.96,4.86,3.05
0.34,Premium,D,SI1,62.0,56.0,803,4.47,4.43,2.76
0.32,Premium,D,SI1,63.0,58.0,756,4.4,4.36,2.76
0.34,Premium,D,SI1,62.0,59.0,803,4.48,4.42,2.76
0.34,Premium,D,SI1,62.4,58.0,803,4.46,4.42,2.77
0.34,Premium,D,SI1,62.7,59.0,803,4.45,4.42,2.78
0.36,Premium,E,VS1,60.4,58.0,852,4.64,4.67,2.81
0.34,Premium,D,SI1,61.2,58.0,803,4.49,4.47,2.74
0.36,Premium,D,VS2,60.5,58.0,852,4.6,4.63,2.79
0.41,Premium,E,SI1,58.8,62.0,852,4.87,4.85,2.86
0.36,Premium,D,VS2,59.1,58.0,852,4.63,4.68,2.75
0.34,Premium,D,SI1,59.8,61.0,803,4.53,4.5,2.7
0.32,Premium,D,SI1,58.9,60.0,756,4.49,4.47,2.64
0.31,Premium,G,VS2,62.4,59.0,698,4.38,4.34,2.72
0.32,Premium,D,SI1,61.3,60.0,756,4.43,4.41,2.71
0.38,Premium,I,VS1,60.1,60.0,778,4.72,4.66,2.82
0.34,Premium,D,SI1,59.6,59.0,803,4.57,4.55,2.72
0.36,Premium,D,VS2,61.8,58.0,852,4.55,4.58,2.82
0.31,Premium,G,VS2,59.9,59.0,698,4.4,4.38,2.63
0.31,Premium,G,VS2,59.8,60.0,698,4.43,4.4,2.64
0.36,Premium,D,VS2,61.0,59.0,852,4.57,4.61,2.8
0.31,Premium,G,VS2,59.2,60.0,698,4.47,4.42,2.63
0.36,Premium,E,VS1,61.3,58.0,852,4.56,4.58,2.8
0.41,Premium,G,VS1,61.7,57.0,961,4.78,4.75,2.94
0.41,Premium,G,VS1,61.9,60.0,961,4.76,4.7,2.93
0.36,Premium,D,VS2,61.0,58.0,852,4.59,4.62,2.81
0.34,Premium,D,SI1,59.6,61.0,803,4.53,4.5,2.69
