carat,cut,color,clarity,depth,table,price,x,y,z
0.7,Very Good,H,VS2,60.0,55.0,2287,5.73,5.77,3.45
0.57,Very Good,E,VVS2,59.6,58.0,2469,5.39,5.41,3.22
0.7,Very Good,E,VS2,58.7,63.0,2862,5.73,5.69,3.35
0.7,Very Good,G,VS1,60.5,62.0,2287,5.72,5.76,3.47
0.7,Very Good,F,VS1,61.8,56.0,2810,5.63,5.7,3.5
0.57,Very Good,D,VVS1,62.8,56.0,3126,5.27,5.31,3.32
0.7,Very Good,D,SI2,61.4,58.0,2337,5.7,5.74,3.51
0.7,Very Good,D,SI1,61.1,57.0,2677,5.74,5.66,3.48
0.81,Very Good,F,SI1,63.1,59.0,2809,5.85,5.79,3.67
0.7,Very Good,G,VS2,60.0,58.0,2527,5.73,5.77,3.45
0.9,Very Good,I,SI2,62.5,58.0,3001,6.1,6.15,3.83
0.71,Very Good,F,VS1,60.0,57.0,2807,5.84,5.9,3.52
0.7,Very Good,D,VS2,61.2,60.0,3131,5.73,5.77,3.52
0.7,Very Good,E,SI2,61.5,59.0,2464,5.7,5.74,3.52
0.74,Very Good,E,SI2,63.0,58.0,2282,5.73,5.77,3.62
0.77,Very Good,G,VS2,58.3,63.0,2896,6.0,6.05,3.51
0.7,Very Good,G,VS2,58.2,60.0,2282,5.84,5.78,3.38
0.7,Very Good,G,VVS2,63.6,57.0,2681,5.59,5.63,3.57
0.81,Very Good,G,SI1,62.5,60.0,2806,5.89,5.94,3.69
0.75,Very Good,H,VVS1,60.6,58.0,2806,5.85,5.9,3.56
0.83,Very Good,F,SI2,61.9,56.0,2939,5.99,6.02,3.72
0.7,Very Good,I,VVS2,62.4,61.0,2394,5.6,5.75,3.54
0.73,Very Good,G,VS1,60.7,57.0,2939,5.76,5.83,3.52
0.7,Very Good,H,VS1,61.5,58.0,2394,5.66,5.72,3.5
0.73,Very Good,F,VS2,62.7,58.0,2939,5.73,5.75,3.6
0.75,Very Good,G,VS2,63.3,58.0,2467,5.78,5.75,3.65
0.81,Very Good,J,VS2,60.4,59.0,2283,6.04,6.11,3.67
0.75,Very Good,F,VS1,63.2,57.0,3129,5.78,5.74,3.64
0.71,Very Good,H,VVS1,62.7,59.0,2938,5.65,5.67,3.55
0.71,Very Good,F,VS1,62.2,58.0,2807,5.66,5.72,3.54
0.71,Very Good,H,VVS1,62.7,57.0,2938,5.66,5.72,3.57
0.7,Very Good,F,VS1,59.9,60.0,2810,5.77,5.84,3.48
0.71,Very Good,D,SI1,63.2,58.0,2681,5.65,5.68,3.58
0.76,Very Good,F,SI2,62.7,55.0,2469,5.74,5.83,3.63
0.73,Very Good,H,SI1,59.5,58.0,2393,5.85,5.91,3.5
0.81,Very Good,H,SI1,60.2,58.0,2936,6.06,6.1,3.66
0.7,Very Good,G,VVS2,61.8,60.0,2936,5.63,5.69,3.5
0.71,Very Good,H,SI1,61.5,56.0,2471,5.71,5.75,3.53
0.74,Very Good,E,SI2,61.8,60.0,2391,5.78,5.8,3.58
0.53,Very Good,D,VVS2,61.1,55.0,2472,5.22,5.28,3.21
0.7,Very Good,E,VS2,62.9,56.0,2673,5.61,5.67,3.55
0.72,Very Good,I,VS2,63.3,55.0,2337,5.7,5.74,3.62
0.7,Very Good,D,VS1,63.4,59.0,3001,5.58,5.55,3.53
0.7,Very Good,F,VS2,60.9,61.0,2812,5.66,5.71,3.46
0.51,Very Good,D,VVS2,63.1,58.0,2289,5.1,5.07,3.21
0.7,Very Good,F,VS2,62.4,56.0,2473,5.63,5.66,3.52
0.7,Very Good,F,SI1,62.5,59.0,2672,5.66,5.54,3.5
0.71,Very Good,D,VS2,63.0,57.0,3033,5.67,5.7,3.58
0.72,Very Good,G,VS2,62.0,56.0,2578,5.75,5.77,3.57
0.56,Very Good,G,VVS2,62.1,55.6,2336,5.29,5.31,3.29
0.84,Very Good,E,SI1,63.4,55.0,2813,6.0,5.95,3.79
0.75,Very Good,H,VVS2,60.6,57.0,3002,5.86,5.89,3.56
0.83,Very Good,E,SI1,62.1,58.0,3002,6.01,6.04,3.74
0.72,Very Good,F,SI1,61.1,54.0,2673,5.82,5.84,3.56
0.72,Very Good,I,VS2,61.1,56.0,2337,5.76,5.79,3.53
0.7,Very Good,G,SI1,59.1,62.0,2674,5.8,5.91,3.46
0.92,Very Good,D,I1,63.0,58.0,2674,6.13,6.18,3.88
0.73,Very Good,H,VS2,63.1,57.3,2337,5.65,5.7,3.59
0.72,Very Good,I,VS2,63.9,58.0,2337,5.65,5.68,3.62
0.7,Very Good,G,VS1,61.7,59.0,2676,5.66,5.69,3.5
0.71,Very Good,F,VVS1,63.2,60.0,2862,5.65,5.61,3.56
0.72,Very Good,I,VS2,63.3,57.0,2393,5.66,5.72,3.6
0.7,Very Good,G,VS1,59.2,58.0,2676,5.8,5.83,3.44
0.7,Very Good,I,VS1,62.7,58.0,2288,5.61,5.65,3.53
0.83,Very Good,D,SI1,63.5,54.0,2811,5.98,5.95,3.79
0.73,Very Good,I,VS1,62.4,56.0,2288,5.72,5.76,3.58
0.6,Very Good,D,VVS2,60.6,57.0,2897,5.48,5.51,3.33
0.84,Very Good,E,SI2,62.1,58.0,3125,6.02,6.09,3.76
0.72,Very Good,D,SI1,61.5,58.0,3001,5.74,5.78,3.54
0.73,Very Good,F,SI1,61.4,60.0,2675,5.74,5.76,3.53
0.77,Very Good,G,VS2,62.8,59.0,3124,5.81,5.84,3.66
0.7,Very Good,G,VS1,63.0,60.0,2812,5.57,5.64,3.53
0.7,Very Good,F,VS2,59.5,58.0,2812,5.75,5.85,3.45
0.7,Very Good,F,VS2,61.7,58.0,2812,5.63,5.69,3.49
0.77,Very Good,I,VS2,63.1,58.0,2391,5.86,5.7,3.65
0.7,Very Good,F,VS2,62.3,58.0,2812,5.64,5.72,3.54
0.75,Very Good,F,SI1,63.4,58.0,2811,5.72,5.76,3.64
0.7,Very Good,E,VS1,63.4,60.0,3068,5.63,5.66,3.58
0.7,Very Good,G,VS2,63.3,56.0,2464,5.59,5.66,3.56
0.7,Very Good,G,VS2,63.4,58.0,2338,5.63,5.57,3.55
0.53,Very Good,F,IF,59.6,58.0,2395,5.28,5.32,3.16
0.74,Very Good,I,VS2,60.9,56.0,2459,5.83,5.86,3.56
0.7,Very Good,E,SI1,62.6,56.0,2459,5.65,5.69,3.55
0.79,Very Good,E,SI2,59.2,59.0,2941,6.04,6.06,3.58
0.71,Very Good,E,VS1,63.3,59.0,3064,5.64,5.68,3.58
0.75,Very Good,E,SI2,59.0,58.0,2363,5.95,5.99,3.52
0.73,Very Good,E,SI2,59.3,57.0,2395,5.88,5.95,3.51
0.73,Very Good,E,SI2,62.1,58.0,2395,5.75,5.81,3.59
0.7,Very Good,E,VS1,62.5,56.0,3063,5.64,5.68,3.54
0.74,Very Good,J,IF,60.3,58.0,2277,5.82,5.86,3.52
0.72,Very Good,E,SI1,61.6,58.0,2688,5.74,5.78,3.55
0.72,Very Good,H,SI1,61.5,56.0,2277,5.77,5.8,3.56
0.9,Very Good,J,VS2,63.3,56.0,2686,6.13,6.1,3.87
0.7,Very Good,F,VVS2,62.6,59.0,2940,5.6,5.64,3.52
0.8,Very Good,F,SI2,61.0,60.0,2460,5.95,5.98,3.64
0.74,Very Good,G,SI2,63.0,56.0,2277,5.75,5.77,3.63
0.79,Very Good,G,SI1,60.9,63.0,2394,5.89,5.84,3.57
0.71,Very Good,H,VS1,62.8,58.0,2277,5.67,5.7,3.57
0.72,Very Good,E,SI2,61.4,58.0,2688,5.76,5.8,3.55
0.71,Very Good,H,VS2,62.6,59.0,2395,5.66,5.68,3.55
0.81,Very Good,F,SI2,62.7,58.0,2942,5.92,5.95,3.72
0.7,Very Good,F,SI1,59.4,59.0,2573,5.75,5.8,3.43
0.7,Very Good,F,VS2,62.9,58.0,2803,5.63,5.65,3.55
0.74,Very Good,E,SI1,63.5,56.0,2803,5.74,5.79,3.66
0.7,Very Good,H,VS2,62.9,58.0,2276,5.6,5.65,3.54
0.72,Very Good,E,SI2,59.9,57.0,2573,5.85,5.9,3.52
0.7,Very Good,F,SI1,62.4,56.0,2573,5.63,5.69,3.53
0.7,Very Good,H,VS2,62.3,56.0,2276,5.66,5.7,3.54
0.7,Very Good,G,SI1,62.8,57.0,2276,5.62,5.66,3.54
0.7,Very Good,G,SI1,63.0,59.0,2276,5.64,5.67,3.56
0.75,Very Good,F,SI1,62.3,58.0,2573,5.8,5.86,3.63
0.72,Very Good,G,SI1,62.8,60.0,2396,5.78,5.68,3.6
0.72,Very Good,H,VS2,62.9,58.0,2396,5.7,5.75,3.6
0.76,Very Good,H,SI1,62.6,58.0,2396,5.76,5.84,3.63
0.72,Very Good,E,VS2,63.8,57.0,3035,5.66,5.69,3.62
0.81,Very Good,E,SI2,62.4,57.0,2894,5.91,5.99,3.71
0.71,Very Good,D,SI1,60.9,60.0,2690,5.71,5.76,3.49
0.74,Very Good,G,SI1,61.6,58.0,2690,5.78,5.81,3.57
0.71,Very Good,G,VS2,61.3,59.0,2690,5.72,5.76,3.52
0.7,Very Good,E,VS1,62.2,57.0,3063,5.63,5.68,3.52
0.71,Very Good,D,SI2,63.3,55.0,2458,5.72,5.65,3.6
0.71,Very Good,G,VS1,63.5,55.0,2803,5.66,5.64,3.59
0.7,Very Good,D,SI1,58.2,60.0,2681,5.75,5.79,3.36
0.7,Very Good,D,VS2,63.2,60.0,3033,5.61,5.56,3.53
0.71,Very Good,G,VS2,60.9,56.0,2895,5.75,5.78,3.51
0.71,Very Good,D,SI2,61.8,63.0,2279,5.73,5.67,3.52
0.73,Very Good,G,VS1,62.4,58.1,2999,5.71,5.75,3.58
0.75,Very Good,F,SI1,60.6,60.0,2463,5.88,5.91,3.57
0.53,Very Good,E,VVS2,62.3,55.0,2280,5.18,5.22,3.23
0.74,Very Good,F,SI1,62.9,57.0,2684,5.76,5.79,3.63
0.7,Very Good,E,SI1,62.7,55.0,2575,5.63,5.67,3.54
0.74,Very Good,G,VS1,59.8,58.0,2896,5.85,5.89,3.51
0.71,Very Good,D,VS2,60.3,62.0,3131,5.69,5.76,3.45
0.74,Very Good,H,VS2,59.9,57.0,2463,5.87,5.91,3.53
0.7,Very Good,G,SI1,62.7,55.0,2281,5.63,5.66,3.54
0.71,Very Good,D,SI1,61.0,58.0,2683,5.71,5.87,3.53
0.6,Very Good,G,VVS1,61.2,56.0,2528,5.41,5.46,3.32
0.7,Very Good,H,VVS1,63.5,58.0,2682,5.63,5.59,3.56
0.85,Very Good,D,SI2,61.4,60.0,3066,6.05,6.13,3.74
0.77,Very Good,G,VS2,61.3,60.0,2896,5.81,5.91,3.59
0.7,Very Good,E,SI2,59.5,56.0,2281,5.79,5.81,3.45
0.71,Very Good,E,VS2,63.7,54.0,2682,5.65,5.66,3.6
0.77,Very Good,I,VS1,62.2,59.0,2682,5.83,5.85,3.63
0.71,Very Good,G,SI1,63.4,56.0,2364,5.64,5.68,3.59
0.71,Very Good,E,SI1,63.5,57.0,2685,5.63,5.68,3.59
0.72,Very Good,F,VS1,62.2,58.0,2804,5.75,5.7,3.56
0.7,Very Good,D,SI1,62.3,58.0,2804,5.69,5.73,3.56
0.71,Very Good,E,VS2,64.0,57.0,2804,5.66,5.68,3.63
0.7,Very Good,F,SI1,59.1,59.0,2278,5.76,5.91,3.45
0.71,Very Good,H,SI2,62.2,55.1,2339,5.7,5.72,3.55
0.7,Very Good,F,SI1,63.1,54.0,2278,5.64,5.67,3.57
0.72,Very Good,E,VS2,63.0,58.0,3065,5.69,5.73,3.6
0.77,Very Good,F,SI2,61.1,59.0,2278,5.85,5.95,3.59
0.7,Very Good,D,VS2,59.7,59.0,2999,5.82,5.78,3.46
0.71,Very Good,G,VS2,63.1,54.0,2574,5.64,5.7,3.58
0.7,Very Good,F,VS1,61.8,59.0,2895,5.66,5.76,3.53
0.8,Very Good,D,VS2,63.1,57.0,3135,5.94,5.89,3.73
0.7,Very Good,I,VS1,63.2,55.0,2394,5.63,5.58,3.54
0.8,Very Good,E,SI2,62.5,56.0,2804,5.88,5.96,3.7
0.75,Very Good,G,SI1,62.3,59.0,2462,5.77,5.81,3.61
0.71,Very Good,E,SI1,59.7,58.0,2574,5.76,5.8,3.45
0.7,Very Good,D,SI1,62.1,56.0,2686,5.65,5.69,3.52
0.74,Very Good,E,SI2,61.0,57.0,2574,5.83,5.88,3.57
0.7,Very Good,H,VS1,60.3,63.0,2279,5.73,5.77,3.47
0.72,Very Good,H,VS2,61.4,57.0,2462,5.75,5.79,3.54
0.7,Very Good,D,SI1,63.5,58.0,2686,5.61,5.64,3.57
0.71,Very Good,E,VS2,63.8,58.0,2804,5.62,5.66,3.6
0.79,Very Good,E,SI1,63.3,56.3,3138,5.85,5.88,3.71
0.57,Very Good,F,VVS2,62.6,58.0,2290,5.28,5.3,3.31
0.7,Very Good,E,SI2,60.1,56.0,2290,5.76,5.79,3.47
0.75,Very Good,E,SI1,62.4,57.0,2517,5.79,5.85,3.63
0.55,Very Good,D,VVS2,61.3,57.0,2585,5.26,5.28,3.23
0.7,Very Good,G,SI1,64.3,56.0,2517,5.56,5.58,3.58
0.55,Very Good,E,VVS1,61.2,57.0,2585,5.27,5.29,3.23
0.7,Very Good,G,VS2,61.8,55.0,3026,5.69,5.74,3.53
0.7,Very Good,I,VVS2,63.0,58.0,2367,5.64,5.69,3.57
0.84,Very Good,F,SI2,62.8,57.0,2656,5.99,6.04,3.78
0.7,Very Good,D,SI1,60.3,60.0,2656,5.74,5.77,3.47
0.76,Very Good,E,VS2,61.0,58.0,3111,5.88,5.93,3.6
0.71,Very Good,F,SI1,61.9,56.0,2333,5.67,5.7,3.52
0.8,Very Good,H,SI1,63.0,57.0,3005,5.89,5.95,3.73
0.71,Very Good,F,SI1,61.1,57.0,2333,5.71,5.74,3.5
0.73,Very Good,G,SI1,60.6,59.0,2585,5.83,5.85,3.54
0.7,Very Good,H,VVS2,58.8,58.0,2585,5.88,5.78,3.43
0.72,Very Good,E,VS2,61.9,56.0,2585,5.75,5.79,3.57
0.62,Very Good,H,IF,60.3,59.0,2367,5.52,5.55,3.34
0.79,Very Good,J,VS2,60.8,56.0,2300,5.98,6.02,3.65
0.75,Very Good,I,SI1,63.7,56.0,2300,5.73,5.77,3.66
0.55,Very Good,E,VVS2,59.9,58.0,2656,5.29,5.33,3.18
0.76,Very Good,H,VS2,63.4,58.0,2517,5.78,5.74,3.65
0.75,Very Good,E,SI1,61.1,59.0,3005,5.85,5.9,3.59
0.74,Very Good,E,SI1,61.0,58.0,2929,5.82,5.85,3.56
0.7,Very Good,G,VS2,63.3,56.0,2657,5.63,5.59,3.55
0.71,Very Good,G,VVS2,61.2,58.0,3113,5.68,5.72,3.49
0.75,Very Good,E,SI1,60.2,60.0,2968,5.89,5.93,3.56
0.71,Very Good,H,IF,63.0,57.0,3112,5.63,5.7,3.57
0.7,Very Good,F,VVS2,58.5,60.0,3028,5.82,5.94,3.44
0.72,Very Good,G,VS1,63.8,58.0,2819,5.64,5.68,3.61
0.71,Very Good,D,SI2,60.2,58.0,2519,5.76,5.8,3.48
0.7,Very Good,G,VS2,63.1,58.0,2479,5.65,5.61,3.55
0.74,Very Good,F,SI2,59.6,60.0,2298,5.85,6.0,3.53
0.7,Very Good,E,SI2,63.2,56.0,2298,5.6,5.64,3.55
0.7,Very Good,E,SI2,61.5,56.0,2298,5.71,5.73,3.52
0.8,Very Good,G,VS2,61.1,57.0,2929,6.01,6.07,3.69
0.71,Very Good,E,VS1,59.8,58.0,3112,5.78,5.82,3.47
0.7,Very Good,E,SI1,63.2,57.0,2518,5.63,5.61,3.55
0.77,Very Good,I,VS2,60.2,59.0,2584,5.89,5.97,3.57
0.91,Very Good,J,VS2,61.6,58.0,3112,6.23,6.28,3.85
0.68,Very Good,F,VVS2,57.3,60.0,3112,5.83,5.89,3.36
0.78,Very Good,G,VS2,61.7,58.0,3074,5.87,5.92,3.64
0.84,Very Good,G,SI2,62.9,55.0,2584,5.99,6.12,3.8
0.87,Very Good,J,SI1,61.4,57.0,2300,6.14,6.17,3.78
0.78,Very Good,G,VS2,62.6,58.0,3113,5.81,5.89,3.66
0.72,Very Good,D,VS2,61.8,58.0,3075,5.73,5.76,3.55
0.91,Very Good,I,SI2,63.4,58.0,3006,6.08,6.12,3.87
0.71,Very Good,D,SI1,63.2,56.0,2652,5.69,5.73,3.61
0.7,Very Good,E,SI1,62.9,56.0,2386,5.57,5.65,3.53
0.8,Very Good,F,SI2,61.5,56.0,2652,5.93,5.98,3.66
0.79,Very Good,G,SI2,62.4,56.0,2482,5.87,5.92,3.68
0.7,Very Good,E,VS1,63.4,56.0,3107,5.6,5.63,3.56
0.76,Very Good,G,SI1,62.6,56.0,2652,5.86,5.9,3.68
0.7,Very Good,G,VS2,63.1,58.0,2302,5.69,5.66,3.58
0.72,Very Good,E,SI2,60.1,55.8,2651,5.83,5.85,3.51
0.59,Very Good,F,VVS2,63.5,59.0,2302,5.28,5.3,3.36
0.72,Very Good,G,VS1,60.1,63.0,3024,5.86,5.82,3.51
0.71,Very Good,F,SI2,61.4,56.0,3075,5.71,5.73,3.51
0.79,Very Good,D,SI2,62.8,59.0,2823,5.86,5.9,3.69
0.71,Very Good,H,VS2,61.8,58.0,2368,5.66,5.7,3.51
0.79,Very Good,H,SI1,63.4,57.0,2649,5.86,5.9,3.73
0.81,Very Good,G,SI2,62.7,56.0,2649,5.91,5.96,3.72
0.71,Very Good,G,VS2,62.1,58.0,2649,5.69,5.77,3.56
0.71,Very Good,G,SI1,63.4,58.0,2368,5.65,5.68,3.59
0.56,Very Good,E,VVS2,60.3,57.0,2304,5.33,5.37,3.23
0.81,Very Good,J,SI1,63.1,59.0,2482,5.88,5.91,3.72
0.71,Very Good,E,VS1,63.2,60.0,3006,5.63,5.6,3.55
0.72,Very Good,G,SI1,62.4,59.0,2482,5.67,5.7,3.55
0.9,Very Good,J,SI2,62.9,55.0,2482,6.13,6.17,3.87
0.73,Very Good,E,SI1,63.2,58.0,2821,5.76,5.7,3.62
0.71,Very Good,E,SI1,63.2,57.0,2516,5.72,5.67,3.6
0.72,Very Good,D,VS2,62.6,59.0,3075,5.69,5.72,3.57
0.7,Very Good,E,VS1,62.0,60.0,3109,5.61,5.64,3.49
0.7,Very Good,D,VS2,60.8,59.0,2928,5.67,5.71,3.46
0.7,Very Good,G,SI1,62.5,59.0,2545,5.69,5.73,3.57
0.7,Very Good,F,VS2,61.3,54.0,2928,5.72,5.76,3.52
0.71,Very Good,I,VVS2,60.6,56.0,2586,5.82,5.77,3.51
0.81,Very Good,I,VS1,63.2,59.0,2655,5.9,5.84,3.71
0.78,Very Good,F,SI2,62.4,59.0,2586,5.86,5.91,3.67
0.91,Very Good,G,SI2,62.8,59.0,3006,6.09,6.14,3.84
0.72,Very Good,E,SI2,59.7,59.0,2655,5.77,5.82,3.46
0.79,Very Good,F,SI2,62.6,57.0,2655,5.84,5.86,3.66
0.63,Very Good,G,VVS2,62.3,55.0,2481,5.5,5.54,3.44
0.9,Very Good,G,SI2,63.3,59.0,3107,6.12,6.07,3.86
0.61,Very Good,D,VS1,60.9,56.0,2481,5.49,5.51,3.35
0.8,Very Good,H,SI2,62.7,56.0,2481,5.83,5.91,3.68
0.7,Very Good,E,SI1,59.4,63.0,2481,5.79,5.73,3.42
0.7,Very Good,H,VS1,62.6,57.0,2482,5.64,5.73,3.56
0.65,Very Good,D,VVS2,57.7,60.0,3025,5.69,5.74,3.3
0.77,Very Good,E,SI2,60.4,58.0,3002,5.91,5.95,3.58
0.71,Very Good,F,VS2,61.3,61.0,2860,5.68,5.73,3.5
0.64,Very Good,D,VS2,62.2,58.0,2297,5.49,5.54,3.43
0.9,Very Good,I,SI1,63.5,59.0,3121,6.1,6.05,3.86
0.76,Very Good,E,SI1,63.0,59.0,2668,5.76,5.8,3.64
0.7,Very Good,E,VS2,58.8,56.0,2473,5.79,5.84,3.42
0.8,Very Good,G,SI1,62.9,56.0,3070,5.88,5.95,3.72
0.72,Very Good,E,VS2,61.4,58.0,2667,5.78,5.82,3.56
0.77,Very Good,F,SI2,60.1,56.0,2667,5.94,5.97,3.58
0.72,Very Good,E,SI1,62.6,59.0,2474,5.66,5.71,3.56
0.9,Very Good,I,SI1,63.2,56.0,3120,6.15,6.12,3.88
0.7,Very Good,G,VS1,59.3,62.0,2473,5.74,5.8,3.42
0.7,Very Good,G,SI1,63.5,56.0,2293,5.64,5.7,3.6
0.7,Very Good,H,VS1,62.8,58.0,2389,5.59,5.69,3.54
0.78,Very Good,I,VVS2,61.4,56.0,2816,5.91,5.95,3.64
0.7,Very Good,I,VVS1,58.8,61.0,2389,5.78,5.82,3.41
0.8,Very Good,E,SI2,62.6,59.0,3070,5.84,5.91,3.68
0.73,Very Good,E,SI1,63.3,60.0,2523,5.65,5.7,3.59
0.51,Very Good,E,VVS2,60.0,58.0,2365,5.2,5.23,3.13
0.8,Very Good,F,SI1,62.6,58.0,2862,5.9,5.92,3.7
0.59,Very Good,D,VVS2,60.6,59.0,2933,5.44,5.49,3.31
0.77,Very Good,H,SI2,63.3,58.0,2293,5.78,5.76,3.65
0.85,Very Good,I,VS2,60.0,57.0,3070,6.1,6.16,3.68
0.8,Very Good,D,SI2,62.5,59.0,2862,5.88,5.92,3.69
0.8,Very Good,I,SI1,61.9,56.0,2473,5.94,5.98,3.69
0.9,Very Good,G,SI2,64.2,56.0,3123,6.04,6.11,3.9
0.7,Very Good,F,VS2,62.9,57.0,2473,5.59,5.63,3.53
0.72,Very Good,E,SI1,62.1,57.0,2578,5.69,5.75,3.55
0.55,Very Good,D,VVS1,61.5,56.0,2815,5.23,5.27,3.23
0.76,Very Good,F,SI2,58.5,62.0,2815,5.93,6.01,3.49
0.7,Very Good,I,VVS1,61.6,58.0,2390,5.69,5.71,3.51
0.71,Very Good,G,VS2,61.9,62.0,2671,5.69,5.72,3.53
0.7,Very Good,G,VS1,63.2,58.0,2473,5.61,5.65,3.56
0.7,Very Good,E,VS1,62.7,60.0,2671,5.59,5.64,3.52
0.71,Very Good,E,SI1,60.0,56.0,3122,5.85,5.78,3.49
0.72,Very Good,G,VS1,60.0,59.0,2671,5.8,5.84,3.49
0.72,Very Good,F,SI1,63.4,58.0,2670,5.69,5.66,3.6
0.71,Very Good,G,VS2,62.3,63.0,2335,5.7,5.64,3.53
0.71,Very Good,D,SI1,63.3,59.0,2525,5.55,5.66,3.55
0.72,Very Good,F,SI1,63.1,56.0,2670,5.68,5.67,3.58
0.8,Very Good,H,SI1,62.3,59.0,2670,5.95,6.0,3.72
0.77,Very Good,G,SI1,63.0,59.0,2670,5.82,5.84,3.67
0.73,Very Good,F,SI1,59.7,60.0,2473,5.83,5.9,3.5
0.73,Very Good,E,SI2,63.2,60.0,2335,5.76,5.71,3.62
0.7,Very Good,H,SI1,58.5,65.0,2475,5.81,5.84,3.41
0.72,Very Good,F,SI1,63.1,55.0,2333,5.75,5.7,3.61
0.74,Very Good,I,VVS1,62.6,57.0,2666,5.76,5.78,3.61
0.51,Very Good,E,VVS1,62.2,60.0,2579,5.08,5.12,3.17
0.72,Very Good,G,VS2,63.3,57.0,2477,5.71,5.67,3.6
0.9,Very Good,E,SI2,58.7,63.0,2930,6.23,6.2,3.65
0.86,Very Good,H,SI1,63.8,56.0,3115,6.02,6.05,3.85
0.7,Very Good,G,VVS1,63.1,56.0,3073,5.64,5.67,3.57
0.79,Very Good,F,SI1,58.5,61.0,3073,6.03,6.08,3.54
0.77,Very Good,F,SI2,59.7,57.0,2334,5.97,6.05,3.59
0.72,Very Good,E,SI1,60.0,57.0,2479,5.8,5.84,3.49
0.71,Very Good,E,VS2,61.3,60.0,2930,5.74,5.71,3.51
0.78,Very Good,F,SI2,58.3,62.0,2477,6.04,6.11,3.54
0.71,Very Good,G,SI1,61.7,56.0,2334,5.7,5.74,3.53
0.7,Very Good,G,VS2,63.1,55.0,2657,5.64,5.61,3.55
0.74,Very Good,F,SI1,61.5,58.0,2583,5.82,5.85,3.59
0.7,Very Good,H,SI1,60.4,61.0,2296,5.68,5.77,3.46
0.79,Very Good,I,SI1,61.8,60.0,2296,5.92,5.96,3.67
0.9,Very Good,G,SI2,60.1,60.0,3114,6.22,6.32,3.77
0.74,Very Good,F,SI1,59.8,58.0,2583,5.89,5.94,3.54
0.9,Very Good,J,SI2,63.6,58.0,2860,6.07,6.1,3.87
0.53,Very Good,E,VVS2,60.7,59.0,2297,5.19,5.28,3.18
0.82,Very Good,I,VS1,63.6,58.9,2583,5.88,5.93,3.76
0.7,Very Good,G,VVS2,60.8,57.0,2931,5.72,5.76,3.49
0.83,Very Good,F,SI1,63.1,58.0,3118,5.98,5.94,3.76
0.7,Very Good,E,SI1,63.5,56.0,2476,5.65,5.68,3.6
0.76,Very Good,H,SI1,61.6,58.0,2663,5.88,5.91,3.63
0.79,Very Good,H,SI1,63.2,59.0,2663,5.87,5.84,3.7
0.76,Very Good,G,SI1,63.7,58.0,2579,5.75,5.8,3.68
0.8,Very Good,G,SI1,62.1,56.0,3071,6.01,5.85,3.68
0.7,Very Good,I,VS1,61.4,57.0,2294,5.72,5.74,3.52
0.7,Very Good,G,VS1,62.8,57.0,2475,5.63,5.68,3.55
0.72,Very Good,G,VVS2,62.2,57.0,2933,5.67,5.72,3.54
0.7,Very Good,F,VVS2,63.2,58.0,2932,5.66,5.6,3.56
0.72,Very Good,D,SI2,59.8,60.0,2294,5.76,5.81,3.46
0.8,Very Good,H,SI2,62.7,57.0,2294,5.88,5.95,3.71
0.71,Very Good,F,VS2,62.2,56.0,2662,5.7,5.72,3.55
0.7,Very Good,E,SI2,59.8,58.0,2335,5.74,5.76,3.44
0.7,Very Good,F,SI1,60.6,60.0,2662,5.71,5.75,3.47
0.9,Very Good,J,VS2,61.9,59.0,3119,6.14,6.2,3.82
0.7,Very Good,H,VS2,60.0,57.0,2335,5.74,5.8,3.46
0.7,Very Good,F,SI1,61.9,58.0,2900,5.71,5.72,3.54
0.72,Very Good,F,VS2,63.3,57.0,2931,5.69,5.72,3.61
0.7,Very Good,D,SI1,62.9,63.0,2475,5.64,5.59,3.53
0.7,Very Good,E,SI1,62.3,58.0,2476,5.6,5.67,3.51
0.7,Very Good,D,SI1,62.5,55.0,2862,5.67,5.72,3.56
0.71,Very Good,H,SI1,62.1,61.0,2354,5.63,5.71,3.52
0.5,Very Good,J,SI1,62.8,58.0,990,5.05,5.08,3.18
0.71,Very Good,J,VVS2,61.1,58.0,2226,5.7,5.75,3.5
0.53,Very Good,H,VVS2,61.3,61.0,1548,5.15,5.2,3.17
0.91,Very Good,D,SI1,63.1,59.0,4586,6.14,6.1,3.86
0.5,Very Good,E,VS2,61.8,57.0,1547,5.05,5.11,3.14
0.9,Very Good,H,VS2,62.3,59.0,4588,6.13,6.17,3.83
0.91,Very Good,G,VS1,60.9,54.0,4590,6.27,6.38,3.85
0.9,Very Good,H,VVS2,63.7,57.0,4592,6.09,6.02,3.86
0.9,Very Good,H,VS1,62.3,59.0,4592,6.12,6.17,3.83
0.5,Very Good,D,SI1,61.6,56.0,1454,5.09,5.11,3.14
1.0,Very Good,D,SI2,62.8,58.0,4595,6.29,6.39,3.98
0.9,Very Good,I,IF,62.6,59.0,4596,6.12,6.15,3.84
0.58,Very Good,E,SI1,59.6,57.0,1453,5.41,5.42,3.23
0.59,Very Good,F,SI1,62.4,59.0,1452,5.33,5.37,3.34
0.52,Very Good,D,SI1,63.8,56.0,1452,5.06,5.1,3.24
0.5,Very Good,E,VS2,62.1,62.0,1451,5.08,5.1,3.16
0.9,Very Good,E,VS2,63.8,55.0,4598,6.11,6.18,3.92
0.52,Very Good,G,VS2,63.3,57.0,1450,5.11,5.09,3.23
